target,real_target,js,jv,time,action
[-0.15336403  0.03572619  0.13420615  0.46138898],[-0.18020523  0.01815137  0.16240293  0.47996554],[-0.18622657  0.01710429  0.1635373   0.48445031],[ 0.00139584 -0.02338093  0.00013903  0.00061569],0.007256507873535156,[-963.17877049 -337.08139046  569.43088063 -419.6250585 ]
[-0.15284833  0.03574989  0.1353704   0.45771664],[-0.18029252  0.01815144  0.16249014  0.47996554],[-0.18605214  0.01605713  0.16336286  0.48454618],[ 0.00086635 -0.02328841  0.00034645  0.00061996],0.0565645694732666,[-571.14011922 -426.13502361  422.25751043 -439.79234476]
[-0.15319706  0.03517856  0.13563436  0.4517911 ],[-0.1803798   0.01832594  0.16240293  0.47996554],[-0.18605214  0.01500998  0.16318816  0.48454618],[ 0.00073682 -0.0219988  -0.00043809  0.00045763],0.10685133934020996,[-559.04229886 -423.031114    425.67455067 -457.8564221 ]
[-0.1535021   0.03441548  0.13620336  0.4445638 ],[-0.18046708  0.01850045  0.16231571  0.47996554],[-0.18605214  0.01413726  0.16301372  0.48454618],[ 0.00042272 -0.02009313 -0.00422612  0.00060214],0.15923357009887695,[-558.17258322 -420.93779781  423.6254369  -470.58227954]
[-0.15410951  0.03196992  0.13721126  0.43408445],[-0.18046708  0.01841323  0.16240293  0.47996554],[-0.18587757  0.01343911  0.16179186  0.48464206],[ 0.0009962  -0.01198093 -0.02421194  0.00046019],0.20492124557495117,[-547.10598523 -408.01840012  415.02832695 -499.30524254]
[-0.15462029  0.03002379  0.13756187  0.4227591 ],[-0.18046708  0.01832601  0.16249014  0.47996554],[-0.18552856  0.01326454  0.15987226  0.48473793],[ 8.52388737e-03 -5.18919331e-03 -3.22540506e-02 -5.75286195e-05],0.2573254108428955,[-541.63936442 -406.10157757  412.5847819  -510.93805116]
[-0.15430228  0.02854997  0.13783938  0.40827566],[-0.1805543   0.01850045  0.16240293  0.47996554],[-0.18483041  0.01343911  0.15917397  0.48464206],[ 0.01534998  0.00054608 -0.01935603 -0.00038166],0.30449533462524414,[-546.93626294 -405.19409292  417.15431488 -538.89611606]
[-0.15349641  0.02743483  0.13821174  0.39373678],[-0.18064152  0.01867488  0.16231571  0.47996554],[-0.18378312  0.01361341  0.15899954  0.48464206],[ 0.01899369  0.00125183 -0.00703865 -0.00356182],0.35718488693237305,[-547.81095378 -406.06413501  418.44534145 -547.2249013 ]
[-0.15362921  0.02680815  0.13956001  0.37844092],[-0.18064152  0.01876224  0.16231558  0.47909287],[-0.18291054  0.01361355  0.1588251   0.48425856],[ 0.0197067   0.0002564  -0.00323713 -0.00969297],0.40535569190979004,[-531.31986481 -409.4236755   412.74176627 -557.29529781]
[-0.15303136  0.02691611  0.14157362  0.3661107 ],[-0.18064152  0.01884959  0.16231544  0.47822019],[-0.18221239  0.01378812  0.15882483  0.48310807],[ 0.01093965  0.00193915 -0.00255127 -0.03244807],0.4552640914916992,[-544.40001621 -412.72726971  408.62378435 -536.75667457]
[-0.15415002  0.02585316  0.1450345   0.3532733 ],[-0.18064152  0.01876224  0.16231558  0.47560221],[-0.18203782  0.01396269  0.1586504   0.47994424],[ 0.00036754  0.0025614  -0.00120846 -0.05384053],0.5045623779296875,[-520.03272556 -404.44554367  398.04220332 -531.05064565]
[-0.15463552  0.02558956  0.14855333  0.3384183 ],[-0.18064152  0.01867488  0.16231571  0.47298422],[-0.18238696  0.01431183  0.15847569  0.47658866],[-0.00616638  0.00348597 -0.0034748  -0.06506811],0.5554208755493164,[-536.71102065 -407.59153624  394.09933551 -549.58097462]
[-0.15448745  0.02408247  0.15187337  0.31723505],[-0.18064152  0.01858767  0.16214114  0.46862091],[-0.18273597  0.01448613  0.15812682  0.47294545],[-0.01153291  0.0063222  -0.00674233 -0.07180873],0.6075305938720703,[-548.7018333  -399.48107788  390.53581973 -600.63545693]
[-0.15459354  0.02171105  0.15433937  0.29809356],[-0.18064152  0.01850045  0.16196656  0.4642576 ],[-0.18308497  0.01500984  0.15795212  0.46958987],[-0.0060277   0.01104248 -0.0054753  -0.08299017],0.6563212871551514,[-546.10232743 -389.2840709   392.29993089 -596.24970874]
[-0.15515736  0.01901954  0.15646897  0.27691597],[-0.18072881  0.01858773  0.16222835  0.45727627],[-0.18291054  0.01570812  0.15795212  0.46498793],[ 0.00388273  0.01403101  0.00134846 -0.0970734 ],0.7061192989349365,[-527.68776268 -382.91843532  392.35992373 -610.06542927]
[-0.15606272  0.01712567  0.15804282  0.25478953],[-0.1808161   0.01867502  0.16249014  0.45029494],[-0.1825614   0.016057    0.15830126  0.4592355 ],[ 0.01070059  0.01455639  0.00110788 -0.12162097],0.7576353549957275,[-513.66828034 -387.57634518  395.0117895  -616.84108206]
[-0.15733227  0.01501846  0.15844086  0.23313893],[-0.1808161   0.0185878   0.16222835  0.44069564],[-0.18203782  0.01675501  0.15795238  0.45204496],[ 0.00848254  0.01203838 -0.00039524 -0.15549003],0.8053343296051025,[-496.62014067  418.61281235 -403.6882208  -610.67340725]
[-0.15866774  0.01367929  0.15981193  0.21509226],[-0.1808161   0.01850058  0.16196656  0.43109635],[-0.18151424  0.01692972  0.15795238  0.44236171],[ 0.00047059  0.00900848 -0.00103178 -0.19601878],0.8561937808990479,[-486.33559897  412.35784356 -407.73324928 -572.17874562]
[-0.160226    0.012888    0.16192466  0.18693203],[-0.18099067  0.01850058  0.16187921  0.41800638],[-0.18133967  0.01692958  0.15795238  0.43133622],[-0.00293517  0.00740283 -0.00541377 -0.21484581],0.9049065113067627,[-479.56535606  408.80119924 -413.02321797 -642.14523283]
[-0.16076191  0.01221663  0.1628805   0.15865108],[-0.18116523  0.01850058  0.16179186  0.40491641],[-0.18133967  0.01692958  0.15742881  0.42002311],[-0.00843946  0.00493434 -0.00892771 -0.23024436],0.9564530849456787,[-494.84720667  408.75190906 -411.78950441 -649.46090664]
[-0.16015358  0.01146128  0.1653655   0.12393644],[-0.18125245  0.01850058  0.16187908  0.38746311],[-0.18151424  0.01675528  0.1572541   0.40765539],[-0.01223512  0.00525395 -0.00566693 -0.25727606],1.006227731704712,[-518.55135407  408.78958904 -419.50561498 -698.28788098]
[-0.16101451  0.00998513  0.16736786  0.09001121],[-0.18133967  0.01850058  0.16196629  0.37000981],[-0.18186325  0.01692958  0.15760324  0.39308258],[-2.62059368e-03  8.10242539e-03  2.72753290e-04 -2.90328168e-01],1.056872844696045,[-496.56159362  416.87356119 -416.84702964 -687.00260331]
[-0.16226876  0.00978725  0.16943909  0.05815539],[-0.18151424  0.0185878   0.16187921  0.35168386],[-0.18186325  0.01675514  0.15795238  0.37707165],[ 0.00069957  0.00849361  0.00160528 -0.33981516],1.104893684387207,[-479.15154693  407.10895059 -418.8640907  -670.37240896]
[-0.1639876   0.01062975  0.17073892  0.0266256 ],[-0.18168882  0.01867502  0.16179213  0.3333579 ],[-0.18186325  0.01675514  0.15812682  0.35780102],[-1.58300272e-03  9.20432165e-03 -2.06181724e-04 -3.81766206e-01],1.1576557159423828,[-463.58497191  401.05691305 -417.43323641 -651.40176552]
