target,real_target,js,jv,time,action
[-0.08003528 -0.13474135 -0.07457127  1.2271543 ],[-0.09738938 -0.10777413 -0.02146744  1.2566371 ],[-0.10698874 -0.10506876 -0.02111857  1.25738488],[ 4.41924381e-04 -1.70593226e-04  5.98188787e-05  3.48174787e-05],0.009221553802490234,[-705.34797274  906.45175481  644.30996829 -760.90923866]
[-0.08023262 -0.13442343 -0.07333362  1.225797  ],[-0.09738938 -0.10786135 -0.02146744  1.2566371 ],[-0.10698874 -0.1052432  -0.02111857  1.25738488],[ 4.92558777e-04 -1.73752729e-03  1.72923419e-06 -1.56142611e-04],0.05537867546081543,[-530.81927826  426.21823004  446.91297595 -425.29426228]
[-0.08217271 -0.13355894 -0.07201221  1.2214386 ],[-0.09730209 -0.10786142 -0.02146744  1.2566371 ],[-0.10698874 -0.10559234 -0.02129301  1.257289  ],[ 0.00052691 -0.00722835  0.00034924 -0.00416164],0.10493016242980957,[-494.96710077  420.66543001  444.31100564 -447.76298191]
[-0.08329959 -0.1331169  -0.07054237  1.2145629 ],[-0.09721481 -0.10786149 -0.02146744  1.2566371 ],[-0.10698874 -0.10646506 -0.02111857  1.25690551],[ 0.00058037 -0.01542209  0.0013947  -0.01002136],0.15493440628051758,[-501.53580974  418.74221171  443.87424607 -466.61708619]
[-0.0835439  -0.13113566 -0.06974884  1.2033571 ],[-0.09721481 -0.10794871 -0.02138023  1.2566371 ],[-0.10698874 -0.10768665 -0.02129301  1.25623439],[-7.26578745e-05 -2.51475269e-02 -4.27716155e-04 -6.82595183e-03],0.20774149894714355,[-513.55799511  404.18076551  444.30909023 -500.18133111]
[-0.08499147 -0.12854996 -0.06926025  1.1909221 ],[-0.09721481 -0.10803592 -0.02129301  1.2566371 ],[-0.10681417 -0.10978109 -0.02164215  1.25613852],[-0.00122756 -0.03504145 -0.00650997 -0.00290163],0.25523829460144043,[-484.77182     390.61318914  444.02931352 -518.98182258]
[-0.08707456 -0.12602384 -0.06617215  1.1773849 ],[-0.09712759 -0.10812314 -0.02129301  1.2566371 ],[-0.10681417 -0.11152653 -0.02216572  1.25594677],[ 0.00080065 -0.0408414  -0.01030879 -0.00722958],0.3051567077636719,[-467.43929734  388.79959366  428.53398706 -532.69965423]
[-0.08995026 -0.12390576 -0.06341246  1.1630118 ],[-0.09704037 -0.10821036 -0.02129301  1.2566371 ],[-0.10698874 -0.11362097 -0.02286374  1.25498803],[ 0.00292831 -0.04372688 -0.01167928 -0.02125373],0.3592112064361572,[-444.6592455   384.94225915  425.73587509 -539.8884968 ]
[-0.09122212 -0.12194172 -0.0611502   1.1473393 ],[-0.09704037 -0.10821036 -0.02129301  1.25576442],[-0.10698874 -0.11606442 -0.02338732  1.25354993],[ 0.00019792 -0.04437601 -0.01228675 -0.03570388],0.4086732864379883,[-459.74751939  379.36179539  425.82838254 -552.74571177]
[-0.09178761 -0.11932322 -0.05898644  1.1305368 ],[-0.09704037 -0.10821036 -0.02129301  1.25489175],[-0.10716318 -0.11798429 -0.0240856   1.25134483],[-0.00500822 -0.04227355 -0.01314489 -0.04312426],0.4684944152832031,[-471.00958629  374.03610248  422.63987095 -562.58605506]
