target,real_target,js,jv,time,action
[-0.19795555  0.20598361  0.0337657   1.2349709 ],[-0.19442964  0.21502456  0.01413716  1.25314641],[-0.19442964  0.21502456  0.01413716  1.25314641],[0. 0. 0. 0.],1727361497.6306317,[  2.14735666  12.89522473  -5.83913156 -19.83914197]
[-0.19796573  0.20604564  0.03285596  1.2349657 ],[-0.19442964  0.21502456  0.01413716  1.25314641],[-0.19446513  0.21494314  0.01420309  1.25314641],[-0.00070998 -0.00162838  0.00131864  0.        ],1727361497.632303,[  7.30627415  11.72412398  -4.09379729 -24.00105197]
[-0.19791538  0.20610872  0.03221872  1.2349894 ],[-0.19442964  0.21502456  0.01413716  1.25314641],[-0.19450009  0.21486193  0.01426912  1.25314641],[-0.00069904 -0.00162424  0.00132066  0.        ],1727361497.6339777,[  7.10438218  11.53356238  -3.94182399 -23.95586851]
[-0.19776975  0.20618236  0.03166957  1.2349775 ],[-0.19442964  0.21502456  0.01413716  1.25314641],[-0.19453507  0.21478075  0.01433516  1.25314641],[-0.00069976 -0.00162364  0.0013208   0.        ],1727361497.635491,[  6.68939581  11.32766768  -3.80736942 -23.98872497]
[-0.19745772  0.20615274  0.03093265  1.234955  ],[-0.19434242  0.21493734  0.01413716  1.25314641],[-0.19457013  0.2146996   0.01440121  1.25314641],[-0.00070113 -0.00162302  0.00132091  0.        ],1727361497.637088,[  5.89843354  11.27446787  -3.62882464 -24.02352871]
[-0.19711375  0.20613444  0.03059969  1.2348264 ],[-0.1942552   0.21485013  0.01413716  1.25314641],[-0.1946053   0.21461845  0.01446726  1.25314641],[-0.0007034  -0.00162284  0.00132107  0.        ],1727361497.63857,[  5.09344762  11.18989447  -3.54511345 -24.24400978]
[-0.19667505  0.20612706  0.03185519  1.233704  ],[-0.19416792  0.21476284  0.01422437  1.25227374],[-0.19464057  0.21453733  0.01453332  1.25314641],[-0.00070534 -0.00162258  0.00132113  0.        ],1727361497.6400387,[  4.06551734  11.09098085  -3.82280158 -26.20283812]
[-0.19628553  0.20615363  0.03231357  1.2324651 ],[-0.19408064  0.21467555  0.01431159  1.25140107],[-0.19467594  0.21445621  0.01459936  1.25314641],[-0.00070737 -0.00162228  0.0013209   0.        ],1727361497.641556,[  3.1968237   10.94396306  -3.90108001 -27.89390369]
[-0.19611031  0.20628956  0.03183588  1.2312573 ],[-0.19408064  0.21467555  0.01431159  1.2505284 ],[-0.19471137  0.21437512  0.0146654   1.25314641],[-0.00070877 -0.00162187  0.00132084  0.        ],1727361497.6430051,[  2.84084157  10.64183495  -3.77202346 -29.4733673 ]
[-0.19594288  0.20644021  0.0312208   1.2299565 ],[-0.19408064  0.21467555  0.01431159  1.24965572],[-0.19474684  0.21429406  0.01473145  1.25314641],[-0.00070928 -0.00162111  0.00132095  0.        ],1727361497.6444683,[  2.41988714  10.3338631   -3.62079207 -31.23509328]
[-0.19571258  0.20647211  0.03217788  1.2276671 ],[-0.19408064  0.21458833  0.01439881  1.24791044],[-0.19478233  0.21421304  0.0147975   1.25314641],[-0.00070984 -0.00162039  0.00132108  0.        ],1727361497.6460557,[  1.83960614  10.20184108  -3.83266371 -34.73161979]
[-0.19549029  0.20657083  0.03182831  1.2252822 ],[-0.19408064  0.21450111  0.01448603  1.24616516],[-0.19481786  0.21413204  0.01486355  1.25314641],[-0.00071053 -0.00162008  0.0013209   0.        ],1727361497.647516,[  1.3038765    9.95500459  -3.72805903 -37.92551816]
[-0.19548045  0.20689847  0.02903587  1.2228924 ],[-0.19416792  0.2145884   0.01439881  1.24441975],[-0.19485341  0.21405106  0.0149296   1.25314641],[-0.00071109 -0.00161955  0.00132099  0.        ],1727361497.6489813,[  1.29264703   9.38285233  -3.07456525 -41.08235937]
[-0.1953818   0.20726997  0.02649842  1.2204094 ],[-0.1942552   0.21467568  0.01431159  1.24267435],[-0.19488897  0.21397014  0.01499567  1.25314641],[-0.00071112 -0.00161848  0.0013215   0.        ],1727361497.6505218,[  0.97721661   8.77936275  -2.50436097 -44.40473066]
[-0.19502428  0.20738195  0.02693429  1.2168767 ],[-0.1942552   0.21458833  0.01439895  1.2400564 ],[-0.19492454  0.21388926  0.01506177  1.25314641],[-0.00071143 -0.0016175   0.00132188  0.        ],1727361497.6520185,[  0.0537422    8.56199958  -2.61568137 -49.57161942]
[-0.1947181  0.207537   0.0257494  1.2131411],[-0.1942552   0.21450098  0.0144863   1.23743844],[-0.19496015  0.2138084   0.01512786  1.25314641],[-0.00071219 -0.00161716  0.00132181  0.        ],1727361497.6534662,[ -0.64040258   8.24442842  -2.32412881 -54.60015485]
[-0.19460167  0.20795755  0.02372114  1.2082663 ],[-0.19434242  0.21450098  0.0144863   1.23394775],[-0.19479056  0.21372757  0.01519396  1.25314641],[ 0.00339169 -0.00161671  0.00132199  0.        ],1727361497.6549911,[ -0.37386791   7.54454146  -1.85486939 -61.58171299]
