target,real_target,js,jv,time,action
[-0.16692205 -0.13555261  0.3577274   0.8558503 ],[-0.16702798 -0.13735732  0.34225884  0.88139129],[-0.16702798 -0.13735732  0.34225884  0.88139129],[0. 0. 0. 0.],1727361493.27833,[ -5.4096107   -2.67216601  -2.17655388 -36.82986965]
[-0.16713412 -0.13559718  0.35593936  0.8559067 ],[-0.16702798 -0.13735732  0.34225884  0.88139129],[-0.16686614 -0.13723752  0.34232772  0.88139129],[0.00323671 0.00239618 0.0013775  0.        ],1727361493.2798474,[  0.70722744  -2.14166776  -2.97583987 -33.61246448]
[-0.16785121 -0.13557138  0.3542069   0.85599995],[-0.16711526 -0.13727004  0.34225884  0.88139129],[-0.16690093 -0.13711772  0.34239657  0.88139129],[-0.00069573  0.0023959   0.001377    0.        ],1727361493.2813118,[  2.25465093  -2.02770126  -2.58011574 -33.47180619]
[-0.16817519 -0.13557036  0.35281596  0.85609865],[-0.16720255 -0.13718276  0.34225884  0.88139129],[-0.16693564 -0.13699793  0.34246543  0.88139129],[-0.00069424  0.00239582  0.00137729  0.        ],1727361493.2828736,[  2.70450358  -1.86734837  -2.26240088 -33.33896117]
[-0.16831094 -0.1358335   0.35289878  0.856182  ],[-0.16720255 -0.13727011  0.34234619  0.88139129],[-0.16697033 -0.13687814  0.34253431  0.88139129],[-0.00069372  0.00239572  0.00137752  0.        ],1727361493.284426,[  2.8416542   -1.32403631  -2.28032295 -33.23633616]
[-0.16838707 -0.13609363  0.35253948  0.8561758 ],[-0.16720255 -0.13735746  0.34243354  0.88139129],[-0.16700501 -0.13675837  0.34260318  0.88139129],[-0.00069356  0.00239548  0.00137753  0.        ],1727361493.2863424,[  2.90483363  -0.82298758  -2.1816705  -33.2874332 ]
[-0.16841905 -0.13623257  0.35042548  0.8550848 ],[-0.16720255 -0.13735746  0.34243354  0.88051862],[-0.16703968 -0.1366386   0.34267206  0.88139129],[-0.00069349  0.00239527  0.00137761  0.        ],1727361493.2878869,[  2.88183392  -0.4988754   -1.68374502 -35.24820959]
[-0.16842575 -0.13634321  0.34784096  0.8538873 ],[-0.16720255 -0.13735746  0.34243354  0.87964594],[-0.16707436 -0.13651885  0.34274096  0.88139129],[-0.00069354  0.00239514  0.00137791  0.        ],1727361493.289427,[  2.81340299  -0.19881341  -1.09525186 -36.88006095]
[-0.16847675 -0.13643427  0.3455912   0.8526524 ],[-0.16720255 -0.13735746  0.34243354  0.87877327],[-0.16710904 -0.1363991   0.34280987  0.88139129],[-0.00069365  0.00239502  0.00137822  0.        ],1727361493.2909627,[  2.86492641   0.07664883  -0.58852072 -38.52811629]
[-0.16843009 -0.13624784  0.34330872  0.85130465],[-0.16720255 -0.13735746  0.34243354  0.8779006 ],[-0.16714372 -0.13647588  0.34287879  0.88139129],[-0.0006936  -0.00153562  0.00137846  0.        ],1727361493.2925558,[  2.65649503  -0.33874426  -0.07087972 -40.36125896]
[-0.1685645  -0.13625465  0.3422305   0.848851  ],[-0.16728983 -0.13735739  0.34252076  0.87615526],[-0.16717842 -0.13635613  0.34294773  0.88139129],[-0.00069389  0.00239505  0.00137867  0.        ],1727361493.2940605,[  2.93614574  -0.11580545   0.16935316 -44.13092607]
[-0.16848245 -0.13613656  0.34288344  0.8461615 ],[-0.16737711 -0.13735732  0.34260798  0.87440991],[-0.16721309 -0.13623638  0.34288981  0.88139129],[-0.00069355  0.00239495 -0.0011584   0.        ],1727361493.2955573,[ 2.60700364e+00 -1.31534529e-01 -5.76604811e-03 -4.77943037e+01]
[-0.16831417 -0.1361572   0.33742428  0.8423029 ],[-0.16737711 -0.13735732  0.34252076  0.87179193],[-0.16724779 -0.13611663  0.34295874  0.88139129],[-0.00069399  0.00239492  0.0013787   0.        ],1727361493.2972229,[  2.14884335   0.07367937   1.2733012  -53.44875319]
[-0.16780159 -0.13580783  0.33470678  0.8380368 ],[-0.16737711 -0.13735732  0.34243354  0.86917394],[-0.16728252 -0.13619341  0.34290083  0.88139129],[-0.00069455 -0.00153563 -0.00115824  0.        ],1727361493.2987063,[  0.86942817  -0.57006671   1.82949393 -59.27569362]
[-0.16714509 -0.1356964   0.3328898   0.8306496 ],[-0.16746434 -0.13735746  0.34243368  0.86393797],[-0.16731731 -0.13607366  0.34284292  0.88139129],[-0.00069582  0.00239504 -0.00115811  0.        ],1727361493.300239,[ -0.63205611  -0.49679157   2.20741793 -70.52486399]
[-0.16424914 -0.13468128  0.34236538  0.8226163 ],[-0.16755156 -0.13735759  0.34243381  0.858702  ],[-0.16715183 -0.13595391  0.34278502  0.87442565],[ 0.00330962  0.00239499 -0.001158   -0.13931267],1727361493.3018231,[-7.14133363e+00 -1.80824208e+00 -3.77596244e-03 -6.89008863e+01]
[-0.1682479  -0.13456908  0.32460696  0.8170893 ],[-0.16772613 -0.13735746  0.34225911  0.85259333],[-0.16699211 -0.13583414  0.34285396  0.87084456],[ 0.00319438  0.00239542  0.00137867 -0.07162192],1727361493.3033388,[  4.26136848  -1.66878344   4.19403992 -71.89088307]
[-0.16659622 -0.13435584  0.32664174  0.8096719 ],[-0.1679007  -0.13735732  0.34208441  0.84648466],[-0.16702668 -0.13571437  0.34279609  0.86218522],[-0.0006914   0.00239534 -0.00115739 -0.17318667],1727361493.304843,[ -1.56336629  -1.80665752   3.53286697 -68.7215455 ]
