target,real_target,js,jv,time,action
[-0.11491603 -0.134601    0.17576006  0.93227994],[-0.11405724 -0.13761932  0.16406114  0.95469511],[-0.11396995 -0.13770661  0.16406114  0.95469511],[0. 0. 0. 0.],1727361496.9442122,[  2.7619848    1.87582277  -4.01735097 -44.5214052 ]
[-0.11522634 -0.1343158   0.17417966  0.9323864 ],[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.11400328 -0.13778341  0.16412783  0.95469511],[-0.00066664 -0.00153597  0.00133376  0.        ],1727361496.9458303,[  2.6652066   -4.62913165  -2.19479784 -29.39642714]
[-0.11542686 -0.13438584  0.17253757  0.932528  ],[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.11403662 -0.13766353  0.16419459  0.95469511],[-0.00066678  0.0023975   0.00133511  0.        ],1727361496.9473083,[  2.97138806  -4.29931402  -1.81822969 -29.19259385]
[-0.11557434 -0.13442786  0.17064954  0.9326568 ],[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.11406994 -0.13754367  0.16426135  0.95469511],[-0.00066641  0.00239723  0.00133533  0.        ],1727361496.9487677,[  3.18913698  -4.08966607  -1.38569956 -29.02871891]
[-0.11586909 -0.13445614  0.17062342  0.9328208 ],[-0.11423181 -0.13753196  0.16414836  0.95469511],[-0.11410325 -0.13742382  0.16432813  0.95469511],[-0.00066614  0.00239705  0.00133555  0.        ],1727361496.95025,[  3.7935192   -3.89608949  -1.38402651 -28.7953491 ]
[-0.11614628 -0.13451284  0.17061612  0.93298846],[-0.11431909 -0.13753189  0.16423558  0.95469511],[-0.11413651 -0.13730397  0.16439491  0.95469511],[-0.00066528  0.00239689  0.00133557  0.        ],1727361496.9516854,[  4.29642984  -3.65897862  -1.36791791 -28.57226138]
[-0.11615575 -0.134617    0.16835251  0.9330481 ],[-0.11423181 -0.13753196  0.16423558  0.95469511],[-0.11416974 -0.13718414  0.16446169  0.95469511],[-0.00066447  0.00239671  0.00133558  0.        ],1727361496.9531305,[  4.14141009  -3.35651401  -0.83249283 -28.54536739]
[-0.11613488 -0.13467689  0.16585964  0.9328554 ],[-0.11414452 -0.13753203  0.16423558  0.95469511],[-0.11420298 -0.13706431  0.16452848  0.95469511],[-0.00066475  0.0023965   0.00133583  0.        ],1727361496.9547136,[  4.01639491  -3.12563061  -0.26705236 -28.92091299]
[-0.116262   -0.13470037  0.1655997   0.930503  ],[-0.11423181 -0.13753196  0.16432279  0.95294976],[-0.11423622 -0.13694449  0.16459528  0.95469511],[-0.00066497  0.00239634  0.00133606  0.        ],1727361496.9561772,[  4.2708108   -2.94168678  -0.21767882 -33.06277282]
[-0.1164502  -0.13466151  0.1637231   0.927553  ],[-0.11431909 -0.13753189  0.16441001  0.95120442],[-0.11426945 -0.13682468  0.16466209  0.95469511],[-0.00066456  0.00239621  0.00133609  0.        ],1727361496.9576182,[  4.61874442  -2.84379322   0.22616639 -37.24355448]
[-0.11643933 -0.13481522  0.15929413  0.9214008 ],[-0.11440638 -0.13761918  0.16423544  0.94684112],[-0.11430265 -0.13670488  0.16460699  0.95469511],[-0.00066396  0.00239613 -0.001102    0.        ],1727361496.959105,[  4.44830608  -2.4551439    1.21291785 -46.90154828]
[-0.11625963 -0.13495784  0.15359925  0.91479117],[-0.11449366 -0.13770647  0.16406088  0.94247782],[-0.11433586 -0.13658508  0.1645519   0.95469511],[-0.00066429  0.00239591 -0.00110184  0.        ],1727361496.960557,[  3.93687217  -2.11034718   2.46643251 -55.84583213]
[-0.11596997 -0.13495733  0.14846122  0.90807444],[-0.11458088 -0.13770647  0.16388631  0.93811449],[-0.11436912 -0.1364653   0.16449682  0.95469511],[-0.00066516  0.00239572 -0.00110158  0.        ],1727361496.9619749,[  3.21866814  -1.97342349   3.57906785 -64.76327366]
[-0.11541691 -0.13484842  0.14466584  0.9007999 ],[-0.1146681  -0.13770647  0.16371174  0.93375117],[-0.11440243 -0.13634551  0.16444175  0.95469511],[-0.00066624  0.00239563 -0.00110125  0.        ],1727361496.9635875,[  1.88944363  -1.97460797   4.38840445 -74.63349608]
[-0.10878936 -0.1340253   0.16924816  0.8883975 ],[-0.11475538 -0.13770654  0.16406088  0.92502451],[-0.11443583 -0.13622573  0.16438671  0.94096645],[-0.00066783  0.0023956  -0.00110094 -0.27457305],1727361496.9651551,[-14.42286558  -3.00540273  -1.31786651 -68.75439959]
[-0.11695368 -0.13341752  0.1490671   0.8820849 ],[-0.11484267 -0.13770661  0.16441001  0.91629785],[-0.11430111 -0.13610593  0.16445349  0.93739215],[ 0.00269424  0.00239606  0.00133561 -0.07148616],1727361496.9666688,[  8.81036714  -3.61866824   3.58910466 -74.31999939]
[-0.11207417 -0.13339595  0.15750672  0.8712906 ],[-0.11510446 -0.13761925  0.16432266  0.9075712 ],[-0.11433368 -0.13598611  0.16439843  0.92535435],[-0.00065128  0.00239637 -0.00110124 -0.24075586],1727361496.9682477,[ -6.6557452   -3.40492163   1.43054758 -70.76723552]
[-0.1179155  -0.13286433  0.15211669  0.86461484],[-0.11536625 -0.13753189  0.16423531  0.89884454],[-0.11418001 -0.1358663   0.16434334  0.9183932 ],[ 0.00307335  0.00239621 -0.00110175 -0.13922298],1727361496.9697502,[ 10.16680811  -4.02164058   2.74364028 -70.85050443]
[-0.11736316 -0.13346289  0.14727646  0.85488224],[-0.11554075 -0.13761918  0.16432266  0.89011791],[-0.11421221 -0.13574647  0.16428827  0.91143134],[-0.00064392  0.00239656 -0.00110145 -0.13923718],1727361496.9712512,[  6.35542747  -2.91134711   3.79083213 -75.97470644]
[-0.11598497 -0.13404757  0.17325936  0.84556556],[-0.11571526 -0.13770647  0.16441001  0.88139129],[-0.11424521 -0.13562668  0.16423321  0.89600565],[-0.00066003  0.00239588 -0.00110113 -0.3085138 ],1727361496.9728286,[  3.08063974  -1.98343182  -2.2482184  -63.64858186]
[-0.12440658 -0.13417953  0.123592    0.83819985],[-0.11597711 -0.13761918  0.16432279  0.87091929],[-0.11427853 -0.13550691  0.16429996  0.89600565],[-0.00066637  0.00239541  0.0013351   0.        ],1727361496.9743388,[ 24.4692567   -1.71605698   9.45707151 -79.83918589]
[-0.11463033 -0.13527925  0.17856495  0.82221353],[-0.11623897 -0.13753189  0.16423558  0.86044729],[-0.11427971 -0.13538715  0.16424515  0.87380789],[-2.36636441e-05  2.39527013e-03 -1.09628325e-03 -4.43955198e-01],1727361496.9757953,[-3.11557765e+00  3.24039154e-02 -3.70503601e+00 -6.51230717e+01]
[-0.12874855 -0.135091    0.11971766  0.8185681 ],[-0.11641347 -0.13761918  0.16423558  0.84997532],[-0.11412265 -0.13546393  0.16431185  0.87380789],[ 0.00314109 -0.00153562  0.00133407  0.        ],1727361496.9773076,[ 36.18688022  -0.53024041  10.40457556 -74.66629048]
[-0.1190467  -0.13468523  0.14387223  0.803368  ],[-0.11658797 -0.13770647  0.16423558  0.83950335],[-0.1145023  -0.13534419  0.16425713  0.86007099],[-0.00759294  0.00239484 -0.00109441 -0.27473807],1727361496.9788015,[  5.52970275  -0.91082787   4.24064793 -75.55033722]
[-0.12189627 -0.13498725  0.15786782  0.7943785 ],[-0.11684976 -0.13770647  0.16423544  0.82903141],[-0.11453541 -0.13522444  0.16420208  0.84464006],[-0.00066221  0.00239493 -0.00110096 -0.30861858],1727361496.9802516,[ 16.49275808  -0.25262025   1.25190853 -63.25334074]
