target,real_target,js,jv,time,action
[-0.15869522  0.30328697 -0.17718484  1.5300689 ],[-0.15428714  0.31014508 -0.20306906  1.54461634],[-0.15428714  0.31014508 -0.20298184  1.54461634],[0. 0. 0. 0.],1727361508.22884,[ 12.56643757   4.62399429  -6.26906617 -39.71397065]
[-0.15869881  0.30334076 -0.17839745  1.5300864 ],[-0.15428714  0.31014508 -0.20315628  1.54461634],[-0.1543193   0.31006164 -0.20291468  1.54461634],[-0.0006431  -0.00166885  0.00134332  0.        ],1727361508.2304373,[  9.14194939   8.85188327  -5.38088963 -19.17111673]
[-0.15846162  0.3032984  -0.17745194  1.530144  ],[-0.15419986  0.31005779 -0.20306906  1.54461634],[-0.15435276  0.309978   -0.20284745  1.54461634],[-0.00066923 -0.00167274  0.0013446   0.        ],1727361508.2319267,[  8.48097953   8.81112736  -5.5958642  -19.07588458]
[-0.15826428  0.30331776 -0.17700204  1.5302176 ],[-0.15411258  0.3099705  -0.20298184  1.54461634],[-0.15438638  0.30989437 -0.20278023  1.54461634],[-0.0006724  -0.00167262  0.00134429  0.        ],1727361508.2335167,[  8.01388472   8.66637495  -5.67505883 -18.97091284]
[-0.15844679  0.303545   -0.1767691   1.5303679 ],[-0.15419986  0.31005779 -0.20298184  1.54461634],[-0.1544201   0.30981075 -0.20271303  1.54461634],[-0.00067439 -0.00167235  0.00134417  0.        ],1727361508.235046,[  8.47433965   8.22622581  -5.70933325 -18.73590847]
[-0.15862343  0.30380583 -0.17670713  1.5305389 ],[-0.15428714  0.31014508 -0.20298184  1.54461634],[-0.15445372  0.30972717 -0.20264582  1.54461634],[-0.00067247 -0.00167169  0.0013441   0.        ],1727361508.236536,[  8.77095668   7.76680043  -5.70645884 -18.50009192]
[-0.15870184  0.30381605 -0.17594947  1.5307201 ],[-0.15428714  0.31005786 -0.20289463  1.54461634],[-0.15448728  0.30964361 -0.20257862  1.54461634],[-0.00067113 -0.00167107  0.00134409  0.        ],1727361508.2380393,[  8.82607257   7.67892564  -5.8653711  -18.25604458]
[-0.15880506  0.30387774 -0.17577809  1.5308204 ],[-0.15428714  0.30997065 -0.20280741  1.54461634],[-0.15452082  0.30956007 -0.20251142  1.54461634],[-0.00067088 -0.00167091  0.00134384  0.        ],1727361508.2394962,[  8.98145071   7.47983708  -5.88238372 -18.16255858]
[-0.15890989  0.3041591  -0.17763056  1.5298636 ],[-0.15428714  0.31005786 -0.20289463  1.54374373],[-0.15455433  0.30947654 -0.20244423  1.54461634],[-0.00067015 -0.00167063  0.0013438   0.        ],1727361508.24096,[  9.13120426   6.9666899   -5.43965996 -19.93287449]
[-0.1589666   0.30447334 -0.17966881  1.528637  ],[-0.15428714  0.31014508 -0.20298184  1.54287112],[-0.1545878   0.30939303 -0.20237701  1.54461634],[-0.00066941 -0.00167006  0.0013444   0.        ],1727361508.2425213,[  9.16083773   6.43698019  -4.97458155 -21.68140524]
[-0.15886526  0.30457017 -0.17901368  1.5253072 ],[-0.15428714  0.31005786 -0.20289463  1.5402531 ],[-0.15462127  0.30930956 -0.20230977  1.54461634],[-0.00066927 -0.00166953  0.00134496  0.        ],1727361508.2439766,[  8.81686202   6.23013042  -5.13106595 -27.08643005]
[-0.15879656  0.30470535 -0.17978981  1.521434  ],[-0.15428714  0.30997065 -0.20280741  1.53763509],[-0.15465482  0.30922609 -0.20224253  1.54461634],[-0.000671   -0.00166931  0.00134475  0.        ],1727361508.2454653,[  8.61599761   5.93603203  -4.93109779 -32.45991081]
[-0.15875137  0.30483335 -0.18563843  1.5133867 ],[-0.15437437  0.3098833  -0.20315642  1.53152645],[-0.15468841  0.30914264 -0.20217528  1.54461634],[-0.00067195 -0.00166903  0.00134497  0.        ],1727361508.2469707,[  8.46057847   5.65795876  -3.57847676 -45.08575551]
[-0.15857361  0.3050213  -0.19300535  1.504427  ],[-0.15446159  0.30979595 -0.20350543  1.5254178 ],[-0.15472205  0.3090592  -0.20210797  1.54461634],[-0.00067267 -0.00166878  0.00134628  0.        ],1727361508.2484486,[  7.96655411   5.29114965  -1.9276361  -57.35067917]
[-0.15818183  0.3053453  -0.19353287  1.4901836 ],[-0.15481066  0.30979587 -0.20350543  1.51494581],[-0.15475579  0.30897578 -0.2020406   1.54461634],[-0.00067475 -0.00166848  0.00134738  0.        ],1727361508.2499728,[  6.99296872   4.73382373  -1.8657014  -78.6880501 ]
[-0.15115462  0.3066885  -0.18074632  1.4719186 ],[-0.15515973  0.3097958  -0.20350543  1.50447381],[-0.1547897   0.30889237 -0.20197323  1.52417737],[-0.00067825 -0.0016681   0.0013474  -0.4087794 ],1727361508.251554,[-10.37656212   2.70461402  -4.79813079 -67.93810091]
