target,real_target,js,jv,time,action
[-0.11909904 -0.1701596   0.151357    0.89636064],[-0.11728612 -0.17278762  0.1391028   0.91804314],[-0.11711155 -0.17296219  0.1391028   0.91804314],[0. 0. 0. 0.],1727361491.045026,[  4.97376265  -4.13941086  -1.42016867 -39.06476069]
[-0.11966197 -0.16991508  0.1499338   0.89647317],[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.11714478 -0.17284179  0.13916939  0.91804314],[-0.00066462  0.002408    0.00133187  0.        ],1727361491.046692,[  5.4694109   -3.88103032  -2.35315322 -28.41839378]
[-0.11982428 -0.17000243  0.14807218  0.8965777 ],[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.11717796 -0.1727214   0.13923596  0.91804314],[-0.00066359  0.00240779  0.00133137  0.        ],1727361491.0481539,[  5.58162733  -3.55926441  -1.92453345 -28.28414653]
[-0.11991246 -0.1700882   0.14637591  0.896697  ],[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.11721113 -0.17260102  0.13930255  0.91804314],[-0.00066335  0.00240755  0.00133163  0.        ],1727361491.0497627,[  5.66744337  -3.28736669  -1.53836965 -28.11969002]
[-0.12002792 -0.17020443  0.14479828  0.8968359 ],[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.11724429 -0.17248065  0.13936914  0.91804314],[-0.00066317  0.00240735  0.00133184  0.        ],1727361491.0512745,[  5.85018803  -2.97070584  -1.17783613 -27.92685395]
[-0.12011579 -0.17032649  0.1435802   0.89696383],[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.11727742 -0.1723603   0.13943574  0.91804314],[-0.00066275  0.00240713  0.00133201  0.        ],1727361491.0528502,[  5.9537209   -2.64987743  -0.89883379 -27.76330218]
[-0.12017083 -0.17055072  0.14512907  0.89704895],[-0.11746069 -0.17270027  0.13927723  0.91804314],[-0.11731055 -0.17223995  0.13950234  0.91804314],[-0.00066251  0.00240693  0.00133214  0.        ],1727361491.05438,[  5.98661044  -2.18038807  -1.25282274 -27.67148576]
[-0.12021583 -0.17074467  0.14629541  0.8969119 ],[-0.11746069 -0.17278749  0.13945167  0.91804314],[-0.11734367 -0.17211962  0.13956894  0.91804314],[-0.00066245  0.00240666  0.001332    0.        ],1727361491.0560133,[  6.00746943  -1.76986513  -1.49090835 -27.95900246]
[-0.12019997 -0.17081186  0.14417742  0.89458907],[-0.11746069 -0.17278749  0.13945167  0.91629785],[-0.11737679 -0.1719993   0.13963554  0.91804314],[-0.00066241  0.00240645  0.00133189  0.        ],1727361491.0575957,[  5.88117136  -1.54054225  -0.97719465 -32.07427596]
[-0.1200754  -0.17082669  0.14171097  0.89190227],[-0.11746069 -0.17278749  0.13945167  0.91455257],[-0.11740993 -0.17187898  0.13970215  0.91804314],[-0.00066274  0.00240631  0.00133214  0.        ],1727361491.0590796,[  5.50877368  -1.36963947  -0.41640751 -35.79562739]
[-0.11986466 -0.1709931   0.14059086  0.88810337],[-0.11746069 -0.17287484  0.13953902  0.91193455],[-0.11744311 -0.17175867  0.13976876  0.91804314],[-0.00066363  0.00240621  0.00133237  0.        ],1727361491.0606966,[  4.96502262  -0.96945046  -0.16889887 -41.34396469]
[-0.11971296 -0.17115317  0.1377573   0.8839128 ],[-0.11746069 -0.17296219  0.13962637  0.90931654],[-0.11747635 -0.17163837  0.13983539  0.91804314],[-0.0006648   0.00240602  0.00133247  0.        ],1727361491.062308,[  4.60173576  -0.60026451   0.48641235 -47.06352543]
[-0.11961426 -0.17134295  0.13154407  0.8775051 ],[-0.11754791 -0.17304941  0.13936445  0.90495321],[-0.11750963 -0.17151808  0.13978059  0.91804314],[-0.00066551  0.00240586 -0.00109586  0.        ],1727361491.0637887,[  4.34673561  -0.18671164   1.87411259 -56.58587412]
[-0.11931327 -0.17145945  0.12585616  0.8705744 ],[-0.11763513 -0.17313664  0.13910253  0.90058988],[-0.11754293 -0.17139779  0.13972581  0.91804314],[-0.00066599  0.00240569 -0.00109562  0.        ],1727361491.0653377,[  3.56844414   0.11533335   3.10810727 -65.98546977]
[-0.11837173 -0.17104907  0.12961513  0.8614504 ],[-0.11772241 -0.1731367   0.13936445  0.89448124],[-0.11757629 -0.17147461  0.13967105  0.91804314],[-0.00066726 -0.00153639 -0.00109532  0.        ],1727361491.0669158,[  1.27874935  -0.63156366   2.17386008 -79.08196948]
[-0.11117878 -0.17087     0.1597884   0.851637  ],[-0.1178097  -0.17313676  0.13962637  0.8883726 ],[-0.11760978 -0.17135432  0.13961627  0.89754025],[-0.00066993  0.00240581 -0.00109553 -0.41005775],1727361491.0683622,[-16.28513348  -0.6477323   -4.74256706 -55.46133903]
[-0.125088   -0.16993456  0.11325455  0.8492895 ],[-0.11798427 -0.17304941  0.13953902  0.87964597],[-0.1174839  -0.17123403  0.13968274  0.89754025],[0.00251773 0.00240577 0.00132947 0.        ],1727361491.0699356,[ 21.41681072  -1.83215786   6.28393541 -64.81785371]
[-0.12039862 -0.17080022  0.10963886  0.8372585 ],[-0.11815884 -0.17296205  0.13945167  0.87091935],[-0.11750091 -0.17111372  0.13962805  0.89754025],[-0.00034017  0.00240616 -0.00109385  0.        ],1727361491.071493,[  4.20377764  -0.2724648    6.63351623 -85.34671123]
[-0.11373491 -0.171094    0.17418803  0.82446086],[-0.11842063 -0.17287484  0.1394518   0.86306533],[-0.11753422 -0.17099345  0.13957337  0.86687952],[-0.00066623  0.00240557 -0.00109358 -0.61321448],1727361491.073059,[-10.57651148   0.19209218  -8.26643405 -47.41836967]
[-0.13169272 -0.16911332  0.09531447  0.82758635],[-0.11868241 -0.17278762  0.13945194  0.85521132],[-0.11738696 -0.17107026  0.13963954  0.86687952],[ 0.00294517 -0.00153638  0.00132327  0.        ],1727361491.0745547,[ 37.02520933  -2.87812124  10.54722503 -50.36674713]
[-0.12574573 -0.17251883  0.10954983  0.8144469 ],[-0.11885692 -0.17287491  0.13953915  0.84473935],[-0.11784895 -0.17094993  0.13958513  0.86687952],[-0.00923978  0.00240659 -0.00108807  0.        ],1727361491.0761328,[ 13.9816979    2.57641718   6.46372646 -75.51799099]
[-0.11797846 -0.169032    0.14662454  0.7991824 ],[-0.11903142 -0.17296219  0.13962637  0.83426738],[-0.11787937 -0.17102678  0.13953045  0.85144929],[-0.00060842 -0.0015369  -0.0010937  -0.30860469],1727361491.0777376,[ -2.86206377  -3.14399291  -1.93496542 -68.91276448]
[-0.12739946 -0.16963856  0.11267538  0.78971523],[-0.11929321 -0.17296219  0.13962637  0.82292274],[-0.1177217  -0.17090644  0.13959703  0.84786585],[ 0.00315331  0.00240672  0.00133166 -0.0716688 ],1727361491.0792603,[ 23.99666017  -1.56940076   6.26564028 -79.58299323]
[-0.11955034 -0.17263739  0.15183982  0.77328897],[-0.119555   -0.17296219  0.13962637  0.81157809],[-0.11772608 -0.17078615  0.13954234  0.82566318],[-8.74957534e-05  2.40594385e-03 -1.09384399e-03 -4.44053414e-01],1727361491.080812,[  0.72158673   2.89079144  -3.10077483 -66.36131628]
[-0.13327937 -0.16893813  0.08500705  0.76955223],[-0.11981679 -0.17296219  0.13953902  0.80023345],[-0.1177596  -0.170863    0.13960888  0.82566318],[-0.00067047 -0.00153698  0.00133093  0.        ],1727361491.0824769,[ 37.82688245  -3.08216584  12.68674892 -75.86009062]
[-0.12204565 -0.17130478  0.12069589  0.7526516 ],[-0.12007858 -0.17296219  0.13945167  0.78888881],[-0.11831417 -0.17074266  0.13955483  0.81022874],[-0.01109126  0.00240663 -0.00108119 -0.30868878],1727361491.084011,[  3.15892907   1.09851255   3.78867635 -76.7056967 ]
[-0.12552099 -0.17036977  0.13467403  0.744662  ],[-0.12034043 -0.17296212  0.13953902  0.77841684],[-0.11834758 -0.17081949  0.13950007  0.7931001 ],[-0.0006682  -0.00153653 -0.00109506 -0.34257275],1727361491.0855508,[ 16.3471783   -0.7386805    0.92027788 -59.55160633]
[-0.1320266  -0.16943039  0.06575     0.73648214],[-0.12060229 -0.17296205  0.13962637  0.76794487],[-0.11837578 -0.17069921  0.13944529  0.7931001 ],[-0.00056411  0.00240562 -0.00109572  0.        ],1727361491.0870712,[ 31.07971263  -1.79226468  16.9071646  -78.66198648]
[-0.12175492 -0.17324424  0.14506541  0.71369237],[-0.12095136 -0.17296212  0.13962637  0.75310957],[-0.11847949 -0.17057891  0.13939298  0.77258447],[-0.00207413  0.00240596 -0.00104618 -0.41031267],1727361491.0885866,[  2.76189389   4.08223454  -2.04796025 -78.82919049]
[-0.12735336 -0.16828826  0.11766168  0.7031734 ],[-0.12130044 -0.17296219  0.13962637  0.73827428],[-0.11851293 -0.17065578  0.13945956  0.75206674],[-0.00066879 -0.00153741  0.00133158 -0.41035452],1727361491.0901747,[ 20.66687135  -3.84663267   5.07243509 -59.73974907]
[-0.13541986 -0.1711786   0.06315414  0.69397396],[-0.12164944 -0.17287497  0.13953915  0.72431165],[-0.11853247 -0.17053543  0.13940483  0.75206674],[-0.00039092  0.00240701 -0.00109451  0.        ],1727361491.0916805,[ 38.46192432   1.28057488  17.32403597 -81.09822589]
[-0.12360671 -0.1723445   0.13521734  0.6696231 ],[-0.12199845 -0.17278776  0.13945194  0.71034902],[-0.11917233 -0.17061226  0.13935284  0.72816168],[-0.01279713 -0.00153656 -0.00103988 -0.47810135],1727361491.0933278,[  4.3663454    2.44270405   0.18289031 -77.48488301]
[-0.13401751 -0.16644911  0.10909553  0.66365564],[-0.12226031 -0.17278769  0.13936459  0.69638637],[-0.11920567 -0.1706891   0.13929805  0.71102467],[-0.00066675 -0.00153684 -0.00109579 -0.34274019],1727361491.094965,[ 35.04133848  -6.45296915   6.90730882 -57.16573776]
[-0.13491453 -0.17325678  0.04887464  0.6509816 ],[-0.12252216 -0.17278762  0.13927723  0.68242371],[-0.11949615 -0.17056864  0.13924338  0.71102467],[-0.00580959  0.00240926 -0.00109329  0.        ],1727361491.0965295,[ 32.46313694   4.54156298  20.48759962 -85.34034892]
[-0.12535417 -0.17036629  0.15726946  0.6242178 ],[-0.12295845 -0.17270034  0.13927723  0.6658431 ],[-0.11964811 -0.17064552  0.1391955   0.68034492],[-0.00303937 -0.00153761 -0.00095774 -0.61359501],1727361491.0981863,[  8.10289093  -0.79399816  -5.06937726 -72.208106  ]
[-0.1403076  -0.16776556  0.06865834  0.6156237 ],[-0.12339474 -0.17261305  0.13927723  0.64926249],[-0.11968096 -0.17052524  0.13926195  0.67166615],[-0.00065682  0.00240558  0.00132904 -0.17357534],1727361491.0997994,[ 48.98245372  -3.99836433  16.42666231 -73.93532579]
[-0.13234313 -0.1738591   0.07479943  0.5937921 ],[-0.12374382 -0.17261312  0.13919002  0.6309365 ],[-0.12491616 -0.17040489  0.13920932  0.65960125],[-0.10470414  0.00240706 -0.00105253 -0.24129801],1727361491.1014247,[ 10.32697275   5.45038705  14.10774261 -91.5561167 ]
[-0.1174889  -0.17025684  0.1923156   0.56584847],[-0.12409289 -0.17261319  0.1391028   0.61261052],[-0.12494856 -0.17048179  0.13915564  0.60960125],[-6.47886333e-04 -1.53808881e-03 -1.07359278e-03 -1.00000000e+00],1727361491.102944,[-21.45005892  -0.82437478 -12.88029286 -47.1666517 ]
[-0.14100647 -0.16908292  0.03694205  0.56909174],[-0.12452925 -0.17252584  0.1391028   0.59515724],[-0.12486722 -0.17036152  0.13922065  0.60960125],[0.00162677 0.00240553 0.00130016 0.        ],1727361491.1044304,[ 43.01955105  -1.83879087  24.06811211 -51.91576997]
[-0.12833732 -0.17605402  0.04873094  0.54825914],[-0.12496561 -0.17243849  0.1391028   0.57770395],[-0.12657484 -0.17024122  0.13918499  0.60960125],[-0.03415252  0.00240586 -0.00071326  0.        ],1727361491.1059525,[ -1.97512029   8.68950026  19.78069885 -90.97118875]
[-0.11135176 -0.17166892  0.19506122  0.5132796 ],[-0.12531468 -0.17243842  0.13901544  0.56025067],[-0.12641554 -0.17031827  0.13913584  0.55960125],[ 3.18613903e-03 -1.54105447e-03 -9.82921197e-04 -1.00000000e+00],1727361491.1074035,[-38.10610862   1.14316041 -13.77908851 -53.93474936]
[-0.14078857 -0.16965756  0.03071582  0.51697993],[-0.12566376 -0.17243835  0.13892809  0.54279739],[-0.12551342 -0.1703951   0.13920042  0.55960125],[ 0.0180423  -0.00153652  0.00129166  0.        ],1727361491.1088746,[ 43.86645622  -1.27292531  25.52386635 -54.48395784]
[-0.13303639 -0.17684962  0.05813535  0.49938953],[-0.12610005 -0.1723512   0.13892822  0.52796209],[-0.12754303 -0.17027482  0.13917457  0.55960125],[-0.04059211  0.00240566 -0.00051714  0.        ],1727361491.110462,[  7.63101068   9.72702604  17.55197758 -87.92289489]
[-0.11641589 -0.16933832  0.13958083  0.46938655],[-0.12653634 -0.17226404  0.13892835  0.51312679],[-0.12757615 -0.17035195  0.13912276  0.52382818],[-6.62385467e-04 -1.54264541e-03 -1.03605599e-03 -7.15461400e-01],1727361491.1119597,[-29.8798064   -2.42587428  -0.92226532 -69.09330751]
[-0.13582419 -0.17159115  0.04323842  0.46525913],[-0.12688541 -0.17226397  0.138841    0.49567349],[-0.12743541 -0.17023164  0.13918937  0.52021132],[ 0.00281465  0.00240612  0.00133209 -0.07233722],1727361491.1136198,[ 25.22703913   2.13476806  22.08101007 -72.78191465]
[-0.13022085 -0.17392787  0.06908125  0.44331735],[-0.12723449 -0.17226391  0.13875365  0.47822019],[-0.12744011 -0.17030848  0.13914545  0.50982359],[-9.39532192e-05 -1.53674278e-03 -8.78444817e-04 -2.07754527e-01],1727361491.115084,[  3.60439637   5.10156797  15.15318432 -93.33419219]
[-0.11884798 -0.16950263  0.15988992  0.4108924 ],[-0.12767085 -0.17226391  0.13884087  0.46076691],[-0.12747371 -0.17038538  0.13909216  0.45982359],[-6.71998204e-04 -1.53788588e-03 -1.06576264e-03 -1.00000000e+00],1727361491.116521,[-22.51737528  -1.81064847  -5.49139576 -56.15317243]
[-0.1463877  -0.17225735  0.03116745  0.41663715],[-0.12810721 -0.17226391  0.13892809  0.44331363],[-0.12740706 -0.17026508  0.13915858  0.45982359],[0.00133295 0.00240586 0.0013285  0.        ],1727361491.1180422,[ 50.53539757   3.04196363  25.05624187 -54.24858663]
[-0.1350322  -0.17656556  0.04497087  0.39769983],[-0.12845621 -0.17217669  0.13884087  0.42586033],[-0.13415328 -0.17034193  0.13912912  0.45982359],[-0.13492436 -0.00153701 -0.00058916  0.        ],1727361491.1194663,[ -5.28786772   8.82178179  20.57538103 -91.09325284]
[-0.10309659 -0.17102887  0.164071    0.3562052 ],[-0.12880522 -0.17208947  0.13875365  0.40840703],[-0.13399566 -0.170419    0.13908141  0.40982359],[ 3.15236196e-03 -1.54123936e-03 -9.54217624e-04 -1.00000000e+00],1727361491.120959,[-7.70868920e+01  2.50312546e-04 -6.69871792e+00 -6.66937094e+01]
[-0.13837612 -0.1707057   0.03743271  0.36312112],[-0.12915436 -0.17208947  0.13866644  0.39095375],[-0.11350074 -0.17049581  0.13914775  0.40958035],[ 0.40989841 -0.00153632  0.00132663 -0.00486485],1727361491.1225624,[ 73.9423672    0.21972758  23.65449035 -57.88977744]
[-0.15599577 -0.1766745   0.04319096  0.34688017],[-0.1295035  -0.17208947  0.13857922  0.37350047],[-0.13493347 -0.17057263  0.13910996  0.40958035],[-0.42865443 -0.00153636 -0.0007557   0.        ],1727361491.1239974,[ 42.51938718   8.89914064  21.04375503 -90.55988417]
[-0.10643908 -0.17236643  0.163064    0.30381703],[-0.12993979 -0.17200219  0.13857922  0.35604717],[-0.13648503 -0.1706497   0.13906326  0.35958035],[-3.10312483e-02 -1.54135805e-03 -9.34007866e-04 -1.00000000e+00],1727361491.125588,[-82.91225464   1.63742859  -6.48895482 -70.27788875]
[-0.13863617 -0.16794705  0.06140904  0.31035766],[-0.13037609 -0.17191491  0.13857922  0.33859387],[-0.1154374  -0.17072653  0.13912961  0.35425411],[ 0.4209526  -0.00153664  0.001327   -0.1065248 ],1727361491.1270678,[ 69.44257541  -4.3134768   18.12387628 -52.24718193]
[-0.15683089 -0.1770232   0.03471191  0.29552186],[-0.13072516 -0.17182762  0.13849187  0.32114057],[-0.13643364 -0.17060616  0.13907834  0.35425411],[-0.41992488  0.00240735 -0.00102544  0.        ],1727361491.1285439,[ 41.52758109   9.78889947  23.22920357 -84.64780236]
[-0.11237711 -0.17058599  0.10115546  0.2564311 ],[-0.13107423 -0.17174034  0.13840452  0.30368727],[-0.13769553 -0.1706833   0.13903862  0.32353796],[-0.02523782 -0.00154277 -0.00079444 -0.61432291],1727361491.1299622,[-70.90919735  -1.06233074   7.66414219 -92.60084348]
[-0.1282297  -0.17068383  0.19358496  0.24460748],[-0.13142331 -0.17174041  0.13840465  0.28536132],[-0.11842182 -0.17056302  0.13898399  0.27353796],[ 0.38547422  0.00240568 -0.00109253 -1.        ],1727361491.1313717,[ 34.32417846   0.1907351  -12.94445392 -19.86359903]
[-0.18029225 -0.16992877  0.02057113  0.24996397],[-0.13177238 -0.17174047  0.13840479  0.26703537],[-0.1186657  -0.17063983  0.13904897  0.27353796],[-0.00487756 -0.00153636  0.0012996   0.        ],1727361491.1328034,[149.19529254  -1.05786665  27.80975791 -28.54656071]
[-0.14564155 -0.17420152 -0.00563784  0.22972663],[-0.13212146 -0.17174041  0.13840465  0.24958208],[-0.1404665  -0.17051955  0.13904837  0.27353796],[-4.36016062e-01  2.40566280e-03 -1.20821658e-05  0.00000000e+00],1727361491.1342897,[-11.40345436   5.48998509  32.09514547 -67.54488665]
[-0.12619613 -0.17602938  0.08270186  0.20107168],[-0.13247053 -0.17174034  0.13840452  0.2321288 ],[-0.14031864 -0.17059646  0.13891628  0.27158819],[ 0.00295716 -0.00153812 -0.00264166 -0.03899539],1727361491.1357536,[ -37.11159452    7.42248797   11.47537693 -105.90028127]
[-0.10167317 -0.1684311   0.16067493  0.15828398],[-0.13290682 -0.17156583  0.13831729  0.21205751],[-0.13955553 -0.17067344  0.13886201  0.22158819],[ 0.01526229 -0.00153962 -0.00108542 -1.        ],1727361491.1373663,[-88.52599931  -4.06020684  -5.58535788 -80.0996614 ]
[-0.1308614  -0.16750336  0.07082716  0.16126396],[-0.13334312 -0.17139132  0.13823007  0.19198622],[-0.11824793 -0.17055308  0.13892843  0.19932164],[ 0.42615199  0.00240715  0.00132834 -0.44533117],1727361491.1388054,[ 46.23733114  -4.1413836   15.88861287 -38.11779323]
[-0.16750222 -0.17485158  0.02479848  0.14345193],[-0.13369219 -0.17139139  0.13823007  0.17366026],[-0.12145463 -0.17043272  0.1388755   0.19932164],[-0.06413399  0.00240717 -0.00105865  0.        ],1727361491.1402862,[109.39911443   6.9035911   25.56037881 -82.29778904]
