target,real_target,js,jv,time,action
[-0.26176214  0.3165024   0.03387906  0.58348316],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.25691247  0.32463121  0.04293525  0.60388392],[0. 0. 0. 0.],1727361485.3783567,[  5.09213151  18.28356606   0.5942374  -33.02345009]
[-0.26170543  0.3165938   0.03647045  0.58351046],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.25694971  0.32454412  0.04288139  0.60388392],[-0.00074476 -0.00174189 -0.00107711  0.        ],1727361485.3800752,[  9.9025037   10.46884831   1.38374249 -26.87990217]
[-0.26163942  0.3167003   0.03893265  0.5835662 ],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.25698597  0.32445982  0.04282754  0.60388392],[-0.00072515 -0.00168608 -0.00107698  0.        ],1727361485.3815782,[  9.68543552  10.21520161   0.83151489 -26.79262543]
[-0.261609    0.31685314  0.04135025  0.58363014],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.25702229  0.32437554  0.04277369  0.60388392],[-0.00072657 -0.00168546 -0.00107706  0.        ],1727361485.383075,[  9.55991926   9.89560898   0.28824595 -26.70426232]
[-0.26180866  0.31710973  0.0444212   0.58374673],[-0.25699975  0.32471851  0.04293525  0.60388392],[-0.25705866  0.32429131  0.04271983  0.60388392],[-0.00072737 -0.00168473 -0.00107713  0.        ],1727361485.3846042,[  9.99179996   9.43083303  -0.40579856 -26.52517805]
[-0.26212224  0.3173921   0.04424294  0.5838494 ],[-0.25708702  0.3248058   0.04293525  0.60388392],[-0.25709489  0.32420712  0.04278602  0.60388392],[-0.00072463 -0.0016838   0.00132368  0.        ],1727361485.3860686,[ 10.61636088   8.94327935  -0.3180602  -26.39630216]
[-0.26232648  0.3176566   0.04270103  0.5839622 ],[-0.25708702  0.32489301  0.04284803  0.60388392],[-0.2571309   0.32412297  0.0428522   0.60388392],[-0.00072015 -0.00168293  0.00132372  0.        ],1727361485.3875127,[ 10.92494258   8.48559921   0.04946767 -26.24255712]
[-0.26234743  0.31796613  0.04424396  0.5840149 ],[-0.25708702  0.32498023  0.04276081  0.60388392],[-0.25716679  0.32403886  0.04279835  0.60388392],[-0.00071771 -0.0016822  -0.00107717  0.        ],1727361485.3889995,[ 10.82164481   7.95956815  -0.33413124 -26.20177475]
[-0.26235512  0.3181747   0.04421043  0.5830826 ],[-0.25708702  0.32498023  0.04276081  0.60301125],[-0.25720272  0.32395479  0.04286453  0.60388392],[-0.00071857 -0.00168145  0.00132371  0.        ],1727361485.3904479,[ 10.75742902   7.58775572  -0.29509283 -27.90521886]
[-0.2623692   0.31841388  0.04393104  0.58197147],[-0.25708702  0.32498023  0.04276081  0.60213858],[-0.25723867  0.32387074  0.04293072  0.60388392],[-0.00071911 -0.00168096  0.00132373  0.        ],1727361485.3918965,[ 10.7141441    7.15668104  -0.21658838 -29.45776642]
[-0.26226947  0.31865647  0.04439337  0.5798599 ],[-0.25708702  0.32498023  0.04276081  0.60039324],[-0.25727464  0.32378672  0.04299691  0.60388392],[-0.00071948 -0.00168044  0.00132376  0.        ],1727361485.3933427,[ 10.38579101   6.72510812  -0.31121522 -32.72521699]
[-0.26206636  0.31896842  0.04399891  0.5773556 ],[-0.25708702  0.32498023  0.04276081  0.59864789],[-0.25731074  0.32370272  0.04306309  0.60388392],[-0.000722   -0.00167997  0.00132373  0.        ],1727361485.3948169,[  9.8451253    6.19249005  -0.20123742 -36.21943526]
[-0.2617144   0.31931219  0.04329387  0.5719532 ],[-0.25717424  0.32498023  0.04276068  0.59428459],[-0.25734703  0.32361875  0.04312928  0.60388392],[-0.00072576 -0.00167947  0.00132377  0.        ],1727361485.3962655,[ 8.97495081e+00  5.62335116e+00 -2.84369386e-02 -4.47417552e+01]
[-0.26123947  0.31972384  0.03977743  0.56601375],[-0.25726146  0.32498023  0.04276054  0.5899213 ],[-0.25738358  0.3235348   0.04319547  0.60388392],[-0.00073095 -0.00167899  0.00132383  0.        ],1727361485.397688,[  7.85748561   4.95939289   0.78808235 -52.83955036]
[-0.26041096  0.320094    0.03418628  0.5574569 ],[-0.25734875  0.32489294  0.04249889  0.58293998],[-0.2574204   0.32345087  0.04314162  0.60388392],[-0.00073632 -0.00167851 -0.00107712  0.        ],1727361485.3991628,[  5.90965232   4.36599632   2.02599006 -65.39094815]
[-0.2593357   0.3205768   0.02746673  0.54867077],[-0.25743604  0.32480565  0.04223723  0.57595867],[-0.25745755  0.32336696  0.04308777  0.60388392],[-0.00074304 -0.00167814 -0.0010769   0.        ],1727361485.4006705,[  3.48749974   3.60178152   3.50382043 -77.09870512]
[-0.2543355   0.32092386  0.06104814  0.5300488 ],[-0.2576106   0.324893    0.04241154  0.56374136],[-0.25749496  0.32328308  0.04303395  0.58673423],[-0.00074825 -0.00167773 -0.00107652 -0.34299375],1727361485.4022167,[ -8.58613608   3.0523679   -4.30216539 -75.53152943]
[-0.25857607  0.3218136   0.04388577  0.51878417],[-0.25778517  0.32498035  0.04258584  0.55152404],[-0.25732341  0.3231992   0.04310001  0.57127542],[ 0.00343104 -0.00167746  0.00132128 -0.30917625],1727361485.4038165,[ 4.35467214e+00  1.68941722e+00  7.94558977e-04 -6.72752773e+01]
[-0.26278755  0.32203558  0.00261232  0.51239914],[-0.25795968  0.32498029  0.04267333  0.53843409],[-0.25736074  0.32311535  0.04304615  0.57104865],[-0.00074661 -0.00167699 -0.00107721 -0.00453545],1727361485.4053388,[ 12.98498129   1.38145381   9.31093524 -80.37330492]
[-0.2558873   0.32213616  0.07211728  0.49076405],[-0.25813419  0.32498023  0.04276081  0.52534413],[-0.25739556  0.32303151  0.04299255  0.54881774],[-0.00069637 -0.00167685 -0.00107192 -0.44461819],1727361485.4068365,[ -5.88192699   1.15543989  -7.10858918 -76.34490178]
[-0.2630815   0.32317582  0.02666902  0.47634444],[-0.25857055  0.32498023  0.04241167  0.50789084],[-0.25721979  0.32294767  0.04305842  0.53335506],[ 0.00351545 -0.00167674  0.00131731 -0.30925361],1727361485.408357,[ 15.15175354  -0.46220882   4.06444987 -74.75332661]
[-0.26523972  0.32278576  0.0037048   0.46129835],[-0.25900692  0.32498023  0.04206253  0.49043754],[-0.25725281  0.32307219  0.0430046   0.51958343],[-0.00066039  0.00249036 -0.00107633 -0.27543268],1727361485.409842,[ 17.52909505   0.45184662   8.87689299 -77.54802515]
[-0.26498926  0.32256317  0.0374376   0.43743518],[-0.25953048  0.32489301  0.04214975  0.46774825],[-0.25728258  0.32298836  0.04295097  0.50073251],[-0.00059556 -0.00167663 -0.00107257 -0.37701822],1727361485.4113326,[ 15.99664617   0.58115099   0.87237557 -85.95839154]
[-0.26030418  0.32259396  0.07470148  0.40720564],[-0.26005405  0.3248058   0.04223697  0.44505897],[-0.25731464  0.32290453  0.04289712  0.46833869],[-6.41122953e-04 -1.67659282e-03 -1.07707305e-03 -6.47876541e-01],1727361485.4129086,[  4.39146219   0.39351423  -7.37312253 -79.65675606]
[-0.2698856   0.3228065   0.03445016  0.39240906],[-0.26022856  0.32489307  0.04223697  0.42149702],[-0.25735197  0.32282071  0.04296296  0.4460973 ],[-0.00074653 -0.0016765   0.00131677 -0.44482774],1727361485.414416,[ 2.99518482e+01 -2.37649128e-02  2.27921264e+00 -6.72949736e+01]
[-0.2705814   0.3226454  -0.03119859  0.36962047],[-0.26040307  0.32498035  0.04223697  0.39793506],[-0.25743467  0.32294521  0.04290912  0.44585776],[-0.00165406  0.00249014 -0.00107682 -0.00479084],1727361485.4158719,[  27.71797483    0.43671048   16.96489226 -111.45674747]
