target,real_target,js,jv,time,action
[-0.18824783 -0.0856453   0.4838775   1.2397282 ],[-0.18884466 -0.08988455  0.46286142  1.26361835],[-0.18867016 -0.09005906  0.46286142  1.26361835],[0. 0. 0. 0.],1727361503.0956194,[ -1.08687348 -13.22417312  -4.68337406 -56.75145626]
[-0.1889801 -0.0852781  0.4826405  1.2400147],[-0.18901916 -0.08971005  0.46286142  1.26361835],[-0.18850178 -0.08993874  0.46293248  1.26361835],[0.00336758 0.00240629 0.00142122 0.        ],1727361503.0971327,[  1.35420559  -6.18743919  -4.32257661 -31.01935426]
[-0.18979417 -0.08524226  0.48077208  1.2403371 ],[-0.18901916 -0.08971005  0.46286142  1.26361835],[-0.18853715 -0.08981931  0.46300356  1.26361835],[-0.00070735  0.00238869  0.00142165  0.        ],1727361503.0985968,[  2.93366633  -6.02971751  -3.88952356 -30.57640079]
[-0.19023843 -0.08522116  0.47813973  1.2408184 ],[-0.18901916 -0.08971005  0.46286142  1.26361835],[-0.18857242 -0.08969988  0.46307467  1.26361835],[-0.00070556  0.0023885   0.00142211  0.        ],1727361503.1000342,[  3.64292054  -5.89780768  -3.28706383 -29.86497043]
[-0.19086899 -0.08514663  0.47526115  1.242315  ],[-0.18901916 -0.08971005  0.46286142  1.26449102],[-0.18860765 -0.08958047  0.4631458   1.26361835],[-0.00070454  0.00238835  0.00142267  0.        ],1727361503.1014633,[  4.96052273  -5.84623338  -2.63564252 -27.40195389]
[-0.19145158 -0.08502436  0.47236162  1.2437662 ],[-0.18901916 -0.08971005  0.46286142  1.26536369],[-0.18864276 -0.08946105  0.46321696  1.26361835],[-0.00070215  0.00238828  0.00142319  0.        ],1727361503.102928,[  6.08592367  -5.85684983  -1.98188069 -25.50832802]
[-0.19195458 -0.08492368  0.47004935  1.2430362 ],[-0.18901916 -0.08971005  0.46286142  1.26449102],[-0.18867773 -0.08934164  0.46328814  1.26361835],[-0.00069947  0.00238827  0.00142364  0.        ],1727361503.1044104,[  7.03282237  -5.82900933  -1.46343625 -27.51892071]
[-0.19239412 -0.08469983  0.46676385  1.2417828 ],[-0.18901916 -0.08971005  0.46286142  1.26361835],[-0.18871257 -0.08922223  0.46335934  1.26361835],[-0.00069665  0.00238823  0.00142396  0.        ],1727361503.1058931,[  7.85375373  -5.98453819  -0.71515915 -29.42453593]
[-0.19270875 -0.08457871  0.46307436  1.2372662 ],[-0.18901916 -0.08971005  0.46286142  1.26012772],[-0.18874725 -0.08910281  0.46343056  1.26361835],[-0.00069369  0.00238836  0.00142434  0.        ],1727361503.1075888,[  8.38971868  -5.9720576    0.11627514 -36.95282183]
[-0.19282328 -0.084384    0.45988917  1.2319477 ],[-0.18901916 -0.08971005  0.46286142  1.2566371 ],[-0.18878182 -0.08898339  0.4633702   1.26361835],[-0.00069145  0.00238833 -0.00120719  0.        ],1727361503.1093283,[  8.47809134  -6.08198299   0.79732753 -44.35821417]
[-0.19291246 -0.08447378  0.45058218  1.221343  ],[-0.18919367 -0.08979733  0.46251228  1.24878311],[-0.18881638 -0.08886397  0.46330985  1.26361835],[-0.00069107  0.00238842 -0.00120707  0.        ],1727361503.1110692,[  8.58230808  -5.76505517   2.89329487 -60.89361539]
[-0.19255406 -0.08441205  0.43896484  1.2098241 ],[-0.18936817 -0.08988462  0.46216315  1.24092913],[-0.18885091 -0.08874457  0.46324952  1.26361835],[-0.00069061  0.00238809 -0.00120658  0.        ],1727361503.1128006,[  7.58493307  -5.7106479    5.45912373 -76.53751645]
[-0.18688853 -0.08342347  0.46332535  1.1906447 ],[-0.18980453 -0.08997184  0.46216315  1.22871178],[-0.18888565 -0.08862517  0.46318924  1.24653596],[-0.0006948   0.00238802 -0.00120545 -0.34164774],1727361503.1143785,[ -6.41760489  -6.99084356  -0.27610828 -74.78294095]
[-0.19386564 -0.08233976  0.44386876  1.1808398 ],[-0.19024089 -0.09005906  0.46216315  1.21649444],[-0.18872186 -0.08850569  0.46326047  1.23283708],[ 0.00327574  0.0023894   0.00142444 -0.27397762],1727361503.116111,[ 13.56115763  -8.2772683    4.46301541 -66.76738317]
[-0.19757268 -0.08370297  0.40590492  1.1646049 ],[-0.19041539 -0.09005899  0.46216315  1.19816852],[-0.18875429 -0.08838613  0.46320017  1.2326778 ],[-0.00064856  0.00239125 -0.00120598 -0.00318571],1727361503.1176295,[ 19.8767491   -5.96920983  12.98702113 -97.57248979]
[-0.18402413 -0.08422849  0.5195211   1.127615  ],[-0.19058989 -0.09005892  0.46216315  1.17984259],[-0.18877729 -0.08826672  0.46314069  1.1826778 ],[-4.60068816e-04  2.38821369e-03 -1.18946030e-03 -1.00000000e+00],1727361503.1191065,[-15.27587791  -5.23801273 -13.5495444  -66.43808913]
[-0.20970796 -0.08292756  0.38829678  1.1271806 ],[-0.19076446 -0.0899717   0.46207593  1.15715331],[-0.1886381  -0.08814735  0.46320987  1.1826778 ],[0.00278374 0.00238751 0.00138344 0.        ],1727361503.1206949,[ 54.19994387  -7.05950501  17.80431816 -73.4648816 ]
[-0.18602544 -0.08666408  0.38428062  1.0959469 ],[-0.19093904 -0.08988448  0.46198872  1.13446403],[-0.20009178 -0.08802788  0.46315305  1.17235765],[-0.22907361  0.00238942 -0.00113641 -0.20640294],1727361503.1221833,[ -43.22826387   -1.24741045   17.39184174 -110.90065631]
[-0.16131581 -0.08300477  0.51858026  1.0428498 ],[-0.19163719 -0.08988448  0.46198872  1.10217541],[-0.1978773  -0.08790862  0.46309583  1.12235765],[ 0.04428974  0.00238518 -0.00114426 -1.        ],1727361503.1236508,[ -85.26760589   -6.98057777  -13.56089231 -106.4369855 ]
[-0.18980862 -0.0789274   0.50980544  1.0204247 ],[-0.19233534 -0.08988448  0.46198872  1.0698868 ],[-0.17557395 -0.08778915  0.463165    1.07235765],[ 0.44606704  0.00238928  0.0013833  -1.        ],1727361503.1251686,[ 49.74386645 -12.2649184  -10.17175017 -55.31552008]
[-0.23841986 -0.08676278  0.36741027  1.0179008 ],[-0.19285891 -0.08979727  0.46190149  1.04108888],[-0.18176055 -0.08766907  0.46323538  1.07235765],[-0.12373218  0.0024017   0.00140774  0.        ],1727361503.1266992,[ 1.35116277e+02 -5.58080349e-02  2.25175724e+01 -7.30944567e+01]
[-0.19112435 -0.09028653  0.3372565   0.97773254],[-0.19338249 -0.08971005  0.46181425  1.01229095],[-0.20463761 -0.08754983  0.46318858  1.06202625],[-0.45754119  0.00238475 -0.00093604 -0.20662802],1727361503.1281815,[ -55.86263356    4.13470723   28.00853803 -125.58939479]
[-0.1719932  -0.0818771   0.51605666  0.92873275],[-0.19373156 -0.0897972   0.46181414  0.98523837],[-0.19429167 -0.08762675  0.46318437  1.01202625],[ 2.06918946e-01 -1.53836837e-03 -8.41945656e-05 -1.00000000e+00],1727361503.1296246,[ -50.0616412    -8.80612464  -13.43424926 -109.46729549]
[-0.19247    -0.08730415  0.49419266  0.9056788 ],[-0.19408064 -0.08988435  0.46181402  0.95818579],[-0.18868461 -0.08750715  0.46325361  0.96202625],[ 0.11214119  0.00239205  0.00138467 -1.        ],1727361503.1310887,[ 18.17806635   0.5272102   -6.585503   -61.44454808]
[-0.22231352 -0.08454347  0.33569866  0.9108217 ],[-0.19460421 -0.08979713  0.46198858  0.93113315],[-0.18871151 -0.08758401  0.46332454  0.96202625],[-0.00053814 -0.00153736  0.00141859  0.        ],1727361503.1325405,[ 81.96403638  -4.42031385  29.67602623 -65.12146502]
[-0.14075631 -0.09361702  0.32515055  0.87551874],[-0.19512779 -0.08970992  0.46216315  0.90408051],[-0.21166513 -0.08746468  0.46328123  0.96202625],[-0.45907236  0.00238676 -0.00086611  0.        ],1727361503.1339765,[-189.33488951    9.43898416   30.49463704 -131.1352871 ]
[-0.16052893 -0.083743    0.50612605  0.8119355 ],[-0.19573865 -0.08962263  0.46207593  0.87004662],[-0.18880812 -0.08754183  0.46321082  0.91202625],[ 0.45714033 -0.00154312 -0.00140822 -1.        ],1727361503.1355236,[ -42.32446538   -6.44106421  -11.26629144 -138.63974857]
[-0.19922753 -0.0852614   0.47052962  0.7779777 ],[-0.19634952 -0.08953534  0.46198872  0.83601272],[-0.1869002  -0.0874224   0.46328092  0.86202625],[ 0.03815842  0.00238858  0.00140201 -1.        ],1727361503.1369936,[  41.74684456   -2.61771959   -1.23519194 -103.24386636]
[-0.21888953 -0.09024611  0.45169616  0.75749254],[-0.19687316 -0.08962263  0.46198872  0.80896011],[-0.18827493 -0.08730312  0.46335212  0.81202625],[-0.02749469  0.00238567  0.00142407 -1.        ],1727361503.138446,[ 71.18238755   4.61645262   2.7548715  -57.81738424]
[-0.2048873 -0.0909856  0.325699   0.7576226],[-0.1973968  -0.08970992  0.46198872  0.7819075 ],[-0.21072248 -0.08738005  0.46329179  0.81202625],[-0.44895102 -0.0015386  -0.00120664  0.        ],1727361503.1400158,[-26.54214776   4.8543059   31.53985568 -71.75038128]
[-0.17913899 -0.08848844  0.33043286  0.73273826],[-0.19783309 -0.08970998  0.46190149  0.75485492],[-0.21070338 -0.08745699  0.46317626  0.80336091],[ 0.00038211 -0.00153872 -0.00231064 -0.17330668],1727361503.1414886,[ -76.09657684    0.99251273   29.15466225 -101.00700074]
[-0.1652594  -0.09165016  0.4449807   0.66803855],[-0.19826938 -0.08971005  0.46181425  0.72780234],[-0.18894243 -0.08753386  0.46314722  0.75336091],[ 4.35218924e-01 -1.53744492e-03 -5.80881890e-04 -1.00000000e+00],1727361503.1429253,[ -46.39540375    5.87575707    2.84169656 -119.6813926 ]
[-0.22687727 -0.08878212  0.3465057   0.6397117 ],[-0.19879296 -0.08953548  0.45588008  0.69638637],[-0.18547337 -0.08761082  0.46308689  0.70336091],[ 0.06938111 -0.0015393  -0.00120652 -1.        ],1727361503.1445384,[112.15234047   1.12392658  26.63988455 -73.61385264]
[-0.25771147 -0.09289824  0.26406795  0.6389333 ],[-0.19931655 -0.08936091  0.4499459   0.6649704 ],[-0.20841945 -0.0876877   0.4630703   0.69129925],[-4.58921471e-01 -1.53746097e-03 -3.31765010e-04 -2.41233342e-01],1727361503.145978,[106.12508271   7.45698898  44.61132434 -63.70707646]
[-0.20514122 -0.08830969  0.23624921  0.60369796],[-0.1997529  -0.08944812  0.43345241  0.63442716],[-0.2318073  -0.08776472  0.45656801  0.69129925],[-0.46775696 -0.00154058 -0.13004585  0.        ],1727361503.1474247,[-8.56292120e+01  5.04951264e-02  4.86850035e+01 -1.32546652e+02]
[-0.1463383  -0.09462597  0.28911573  0.54238456],[-0.20018926 -0.08953534  0.41695893  0.60388392],[-0.20875462 -0.08784159  0.43931382  0.64129925],[ 0.46105355 -0.00153726 -0.34508382 -1.        ],1727361503.1491363,[-144.52140875    9.84986941   32.33676406 -135.99778677]
[-0.24617976 -0.07808626  0.22594257  0.5199432 ],[-0.20088741 -0.08953534  0.40526538  0.58032197],[-0.18596044 -0.08791878  0.43915509  0.59129925],[ 0.45588354 -0.0015438  -0.00317454 -1.        ],1727361503.1509275,[174.12776847 -15.36113326  47.541941   -80.96186622]
[-0.2737552  -0.09307195  0.22860512  0.52074677],[-0.20158556 -0.08953534  0.39357182  0.55676001],[-0.2089157  -0.08779782  0.42586816  0.56737778],[-0.45910517  0.00241921 -0.26573856 -0.47842935],1727361503.1526241,[137.333054     9.12754083  43.23709938 -49.68495855]
[-0.25640205 -0.08725559  0.14629292  0.50589323],[-0.20193464 -0.08962263  0.38074365  0.53407073],[-0.23231367 -0.08787495  0.4214092   0.56737778],[-0.46795944 -0.00154262 -0.08917926  0.        ],1727361503.154343,[ 34.305076    -1.66244658  61.31034002 -88.2892876 ]
[-0.06652446 -0.10034417  0.41721022  0.47132233],[-0.20228371 -0.08970992  0.36791548  0.51138145],[-0.23257957 -0.08775568  0.35749534  0.5316055 ],[-0.0053179   0.00238532 -1.2782771  -0.71544553],1727361503.1559215,[-421.89564305   18.51028986  -16.51237321  -78.99709498]
[-0.15897952 -0.08272405  0.22188942  0.44024032],[-0.20228371 -0.08962269  0.35107312  0.48520151],[-0.2092541  -0.08783566  0.35756025  0.51106319],[ 0.46650923 -0.00159956  0.00129806 -0.41084618],1727361503.157429,[-59.50265139  -9.2848091   31.8170674  -98.54525316]
[-0.21340874 -0.09294704  0.19708335  0.40344396],[-0.20228371 -0.08953547  0.33423075  0.45902157],[-0.19561451 -0.08771601  0.35743499  0.46106319],[ 0.27279195  0.00239302 -0.00250515 -1.        ],1727361503.1589785,[ 63.98181314   8.38768065  35.52614011 -69.71961822]
[-0.30761746 -0.08557485  0.09252666  0.4090743 ],[-0.20193464 -0.08962263  0.31721368  0.43284163],[-0.21629964 -0.08779309  0.35696945  0.45574731],[-0.41370267 -0.00154161 -0.00931075 -0.10631776],1727361503.1604135,[219.79309664  -3.99599869  59.22665314 -56.35417025]
[-0.05144665 -0.09902913  0.20345657  0.37336084],[-0.20158556 -0.08970978  0.30019662  0.40666169],[-0.23984563 -0.08767376  0.29814033  0.45574731],[-0.47091987  0.0023865  -1.17658249  0.        ],1727361503.1618314,[-503.85040983   16.93499377   19.11925672 -125.89261073]
[-0.12085374 -0.08928385  0.15514328  0.32508636],[-0.20053834 -0.08962263  0.28492498  0.38397244],[-0.21635021 -0.08775272  0.29808808  0.40574731],[ 0.46990851 -0.00157902 -0.00104495 -1.        ],1727361503.163328,[-163.02117734    0.61268771   31.93432835 -105.64418777]
[-0.21308136 -0.07483614  0.12038992  0.30720454],[-0.19949111 -0.08953547  0.26965335  0.36128318],[-0.19339088 -0.08782958  0.29795906  0.35574731],[ 0.45918659 -0.00153736 -0.00258044 -1.        ],1727361503.1647544,[ 86.49069908 -19.23358608  39.41422285 -48.65970507]
[-0.2971068  -0.08150816  0.02855453  0.31860995],[-0.19713495 -0.0897972   0.25464351  0.33859389],[-0.21646667 -0.08770626  0.29648812  0.35574731],[-0.46151575  0.00246638 -0.02941876  0.        ],1727361503.1661544,[192.52769462  -7.20731229  59.8562638  -43.54668525]
[ 0.04329327 -0.10183875  0.15026854  0.28095108],[-0.19477879 -0.09005892  0.23963366  0.31590459],[-0.24001604 -0.08758679  0.23748225  0.35574731],[-0.47098748  0.00238954 -1.18011731  0.        ],1727361503.1675713,[-735.36695684   21.74431576   17.36536073 -116.80728046]
[-0.08371139 -0.09346629  0.09607759  0.24221863],[-0.19268434 -0.0899717   0.22837635  0.29670596],[-0.21651658 -0.0876707   0.23742903  0.30574731],[ 0.46998915 -0.00167834 -0.00106457 -1.        ],1727361503.169064,[-218.32442582    6.43786648   31.6430237   -78.44943233]
[-0.1734675  -0.07903143  0.08882967  0.24066088],[-0.19058989 -0.08988448  0.21711904  0.27750733],[-0.19355359 -0.08774769  0.23731674  0.28687458],[ 0.45925983 -0.00153969 -0.00224577 -0.3774545 ],1727361503.170498,[  2.38630173 -13.58587992  32.73908181 -52.6909133 ]
[-0.2248484  -0.0855546   0.04059032  0.23474854],[-0.18753558 -0.09040813  0.21170856  0.25830872],[-0.19358905 -0.0876273   0.23714312  0.28687458],[-0.00070918  0.00240775 -0.00347239  0.        ],1727361503.1719844,[ 85.54159003  -1.78354109  43.72611926 -71.64427903]
[-0.14795136 -0.09812669  0.02460587  0.20653667],[-0.18448126 -0.09093177  0.20629808  0.2391101 ],[-0.21666403 -0.08750804  0.2323534   0.27815568],[-0.46149952  0.00238533 -0.09579429 -0.17437811],1727361503.1735022,[-182.95841823   15.83606129   45.81730009 -103.89372881]
[-0.11686511 -0.09766991  0.06585531  0.17976952],[-0.17941979 -0.09128078  0.20472722  0.22427481],[-0.19369779 -0.08758648  0.22413852  0.22815568],[ 0.45932475 -0.00156882 -0.1642977  -1.        ],1727361503.1749303,[-163.77632173   13.23340177   34.32370593  -52.71797183]
[-0.19480029 -0.07704478  0.03915004  0.1878263 ],[-0.17435832 -0.09162979  0.20315635  0.20943952],[-0.17121961 -0.08766415  0.22383601  0.22815568],[ 0.44956349 -0.00155339 -0.00605026  0.        ],1727361503.1764069,[ 88.80627503 -16.98551843  40.89705068 -49.36751579]
[ 0.06177613 -0.07662967  0.04368189  0.1671099 ],[-0.16728976 -0.09084442  0.20271999  0.19896754],[-0.19389234 -0.08754243  0.22163881  0.22815568],[-0.45345456  0.0024343  -0.04394383  0.        ],1727361503.1778908,[-644.2595652   -14.44690629   39.08269479  -90.52429253]
[-0.08534789 -0.09221013  0.06063598  0.15080838],[-0.1602212  -0.09005906  0.20228364  0.18849556],[-0.17141018 -0.08742179  0.22033109  0.17815568],[ 0.4496433   0.00241272 -0.02615449 -1.        ],1727361503.1792867,[-113.11318084    8.57150876   34.94884377  -19.92317433]
[-0.18274996 -0.08519539  0.00904866  0.17010331],[-0.14913839 -0.09093171  0.20333092  0.18151424],[-0.14937662 -0.08749889  0.21995972  0.17815568],[ 0.44067125 -0.00154186 -0.00742733  0.        ],1727361503.180733,[116.76016156  -4.05730079  46.91669167  -1.36755777]
[ 0.169789   -0.10061514  0.07353194  0.16115782],[-0.13805558 -0.09180436  0.2043782   0.17453292],[-0.17167872 -0.08737956  0.2092483   0.17815568],[-0.44604218  0.0023865  -0.21422847  0.        ],1727361503.182128,[-861.20498609   19.69865672   29.0996359   -26.73101903]
[-0.05221619 -0.09130286  0.06743948  0.14603719],[-0.12775813 -0.09180429  0.20341814  0.17104227],[-0.14963677 -0.08746064  0.20922277  0.17815568],[ 0.44083912 -0.00162146 -0.00051057  0.        ],1727361503.1835487,[-107.55204236    3.72510041   31.25347847  -49.65429449]
[-0.07403877 -0.09665833  0.05943204  0.15491083],[-0.11746069 -0.09180422  0.20245807  0.16755162],[-0.12801005 -0.08753755  0.2091288   0.17815568],[ 0.43253437 -0.00153821 -0.00187941  0.        ],1727361503.1849744,[-95.69831716  12.79616947  33.013054   -26.42384774]
[-0.09779064 -0.09817133  0.07051894  0.15112936],[-0.10445794 -0.09162978  0.20263264  0.16667895],[-0.10679744 -0.08761513  0.20893808  0.17815568],[ 0.42425228 -0.00155165 -0.00381433  0.        ],1727361503.1864188,[ -1.12617439  14.13996152  30.3385332  -37.48984426]
[-0.0721309  -0.10265645  0.08537064  0.1503172 ],[-0.09145519 -0.09145535  0.2028072   0.16580628],[-0.10664005 -0.08769301  0.20887833  0.17815568],[ 0.0031478  -0.00155766 -0.00119506  0.        ],1727361503.1879156,[-82.1618352   20.3835551   27.02138339 -37.13662057]
[-0.05657069 -0.09361582  0.07317549  0.14010035],[-0.07967423 -0.09032091  0.20254555  0.16406095],[-0.08611549 -0.08777488  0.20886764  0.17815568],[ 4.10491172e-01 -1.63734023e-03 -2.13711967e-04  0.00000000e+00],1727361503.1895823,[-59.79467058   6.40224111  29.97509407 -55.1371349 ]
[-0.0697079  -0.09203038  0.06623447  0.14728777],[-0.06789327 -0.08918647  0.20228389  0.16231562],[-0.07356438 -0.08785186  0.20881921  0.17815568],[ 0.25102224 -0.00153966 -0.00096878  0.        ],1727361503.1912858,[  2.05089318   5.27732304  31.43812035 -37.2956672 ]
[-0.05550244 -0.10596497  0.08437577  0.14138119],[-0.05724682 -0.09389873  0.20254555  0.16144296],[-0.07359684 -0.08792881  0.2087172   0.17815568],[-0.00064929 -0.00153891 -0.00204009  0.        ],1727361503.192888,[-43.42132807  25.79436268  27.17122376 -51.37748202]
[ 0.02945819 -0.11885756  0.07657686  0.1374328 ],[-0.04660036 -0.098611    0.2028072   0.16057029],[-0.07153714 -0.08802522  0.20870847  0.17815568],[ 0.04119397 -0.00192817 -0.00017455  0.        ],1727361503.1943102,[-243.71006584   42.53313946   29.14747999  -55.64942175]
[ 0.01160342 -0.14184126  0.07873616  0.14073497],[-0.03359761 -0.11623886  0.20271999  0.16144296],[-0.05114087 -0.08936693  0.20868184  0.17815568],[ 0.40792545 -0.02683432 -0.00053272  0.        ],1727361503.1957858,[-116.07995594   72.36871021   28.56601681  -47.81027869]
[ 0.01232013 -0.1602003   0.09463392  0.14578845],[-0.02059486 -0.13386673  0.20263277  0.16231562],[-0.03102367 -0.12598631  0.20866773  0.17815568],[ 4.02344035e-01 -7.32387550e-01 -2.82115727e-04  0.00000000e+00],1727361503.1972458,[-82.95248958  42.54466362  24.92704654 -40.29908868]
[-0.0085888  -0.18459517  0.09273352  0.1413574 ],[-0.01003563 -0.15463612  0.20237084  0.16144296],[-0.01149072 -0.12733023  0.20863686  0.17815568],[ 0.39065889 -0.02687838 -0.00061753  0.        ],1727361503.1986578,[  9.85289855  78.89430871  25.51757902 -50.70060561]
[ 0.01048899 -0.20593701  0.08424159  0.135814  ],[ 0.0005236  -0.17540552  0.20210892  0.16057029],[-0.01152096 -0.16437881  0.20861052  0.17815568],[-6.04699346e-04 -7.40971584e-01 -5.26781639e-04  0.00000000e+00],1727361503.2001958,[-53.52170481  52.60511688  27.44649712 -58.55186084]
[ 0.00233853 -0.21555011  0.07549576  0.14248446],[ 0.00977383 -0.19634955  0.20210905  0.16057029],[-0.00433795 -0.17583057  0.20860561  0.17815568],[ 1.43660249e-01 -2.29035319e-01 -9.81337674e-05  0.00000000e+00],1727361503.2016346,[ -7.91858377  52.166212    29.37227474 -43.88417927]
[ 0.05147076 -0.2487823   0.10481025  0.14114189],[ 0.01902405 -0.21729358  0.20210919  0.16057029],[-0.00419681 -0.18643573  0.20857355  0.17815568],[ 0.00282264 -0.21210314 -0.00064121  0.        ],1727361503.2030728,[-135.62812484   85.54130265   22.53211326  -49.50262415]
[ 0.07173604 -0.26528698  0.09673022  0.13205704],[ 0.03150316 -0.24050642  0.20123647  0.15969763],[ 0.01534473 -0.22361378  0.20853041  0.17815568],[ 0.39083077 -0.74356103 -0.00086275  0.        ],1727361503.2046945,[-118.14270511   52.0448912    24.67705465  -65.21093864]
[ 0.05036061 -0.28267464  0.07282522  0.14132012],[ 0.04398226 -0.26371926  0.20036376  0.15882497],[ 0.03466685 -0.23401963  0.20849783  0.17815568],[ 0.38644256 -0.20811698 -0.00065157  0.        ],1727361503.2061324,[-16.78139918  65.22555     30.08860936 -44.17665198]
[ 0.09277484 -0.3077684   0.10240059  0.13694823],[ 0.05523965 -0.2834415   0.20123647  0.1579523 ],[ 0.03477832 -0.26810682  0.20844599  0.17815568],[ 0.00222942 -0.68174376 -0.00103687  0.        ],1727361503.2075374,[-137.86307442   51.06397596   23.03134658  -56.49235332]
[ 0.06926142 -0.31227484  0.07532509  0.12183955],[ 0.06649703 -0.30316374  0.20210919  0.15707964],[ 0.05389616 -0.27682058  0.20840477  0.17815568],[ 0.38235665 -0.17427528 -0.00082438  0.        ],1727361503.2090738,[-15.33372314  46.19644787  29.55003679 -81.58945838]
