target,real_target,js,jv,time,action
[-0.18512554 -0.10849949  0.3240616   1.2484767 ],[-0.18500485 -0.11239924  0.30115654  1.26885426],[-0.18500485 -0.11239924  0.30106932  1.26885426],[0. 0. 0. 0.],1727361501.6076694,[  1.56721047  -6.33852738  -6.68922909 -38.68030431]
[-0.18511532 -0.10867595  0.32452604  1.2485558 ],[-0.18500485 -0.11239924  0.30124375  1.26885426],[-0.1850401  -0.11227959  0.30113733  1.26885426],[-0.00070512  0.00239302  0.00136018  0.        ],1727361501.6092165,[  0.13930882  -4.7143594   -5.1495147  -26.75608404]
[-0.18474106 -0.10931317  0.32417804  1.2486234 ],[-0.18483035 -0.11266097  0.30133098  1.26885426],[-0.18507542 -0.11216002  0.30120546  1.26885426],[-0.00070637  0.0023915   0.00136253  0.        ],1727361501.6106846,[ -0.86000774  -3.6493421   -5.04977527 -26.6723169 ]
[-0.18442008 -0.10981344  0.32286748  1.2487351 ],[-0.18465585 -0.11292269  0.30141822  1.26885426],[-0.18490746 -0.11204048  0.30127359  1.26885426],[0.00335919 0.00239074 0.00136268 0.        ],1727361501.6121252,[ -1.0788697   -2.85083844  -4.73675834 -26.50373198]
[-0.18493152 -0.10967024  0.31795672  1.24888   ],[-0.18465585 -0.11274825  0.30124377  1.26885426],[-0.18473965 -0.11192097  0.30134174  1.26885426],[0.00335631 0.00239027 0.00136306 0.        ],1727361501.6136868,[  0.66835314  -2.97435989  -3.60510962 -26.29640518]
[-0.18545064 -0.1095353   0.31329066  1.2490091 ],[-0.18465585 -0.11257382  0.30106932  1.26885426],[-0.18477493 -0.11180145  0.30140995  1.26885426],[-0.00070579  0.00239031  0.00136418  0.        ],1727361501.6151557,[  1.60269063  -2.99353283  -2.56603539 -26.13358457]
[-0.18543445 -0.10974535  0.31111634  1.2491198 ],[-0.18456855 -0.1126611   0.30106932  1.26885426],[-0.18481018 -0.11168194  0.3014782   1.26885426],[-0.00070496  0.0023903   0.00136497  0.        ],1727361501.6166074,[  1.28445707  -2.50905726  -2.09778698 -25.99645503]
[-0.18534955 -0.10987224  0.30885023  1.2492042 ],[-0.18448126 -0.11274838  0.30106932  1.26885426],[-0.18484545 -0.11156243  0.30154646  1.26885426],[-0.00070529  0.00239003  0.00136528  0.        ],1727361501.6180928,[  1.00629009  -2.19572939  -1.58330071 -25.89760483]
[-0.18534383 -0.10944922  0.30692166  1.2492015 ],[-0.18448126 -0.11257381  0.30106932  1.26885426],[-0.18488072 -0.11144294  0.30161474  1.26885426],[-0.00070556  0.00238986  0.00136558  0.        ],1727361501.6195319,[  0.95176254  -2.67521743  -1.1473979  -25.94287324]
[-0.18528694 -0.10856643  0.30489966  1.2487758 ],[-0.18448126 -0.11239924  0.30106932  1.26885426],[-0.18491601 -0.11132344  0.30168303  1.26885426],[-0.00070563  0.00239006  0.00136581  0.        ],1727361501.6209521,[  0.73895849  -3.74866748  -0.68659066 -26.7078266 ]
[-0.18494616 -0.10604142  0.30259824  1.2440783 ],[-0.18456855 -0.11126481  0.30106932  1.26536369],[-0.1849513  -0.11120391  0.30175133  1.26885426],[-0.00070583  0.00239063  0.00136602  0.        ],1727361501.6223927,[ -0.15873828  -7.15932618  -0.1624362  -34.95909978]
[-0.18461286 -0.10324451  0.2992189   1.2389321 ],[-0.18465585 -0.11013037  0.30106932  1.26187313],[-0.184783   -0.11108422  0.30181965  1.26885426],[0.0033659  0.00239375 0.00136624 0.        ],1727361501.6239486,[ -0.42053124 -10.73221885   0.60691413 -41.96739871]
[-0.18461795 -0.100358    0.29546714  1.2337261 ],[-0.18474313 -0.10890858  0.30089475  1.25838244],[-0.18461486 -0.11096418  0.30176247  1.26885426],[ 0.00336284  0.00240079 -0.00114356  0.        ],1727361501.62539,[  0.07464394 -14.39675123   1.42221413 -48.86796051]
[-0.1845965  -0.09746589  0.29092038  1.2280989 ],[-0.18483041 -0.10768678  0.30072019  1.25489175],[-0.18465017 -0.11084334  0.3017053   1.26885426],[-0.00070618  0.00241669 -0.00114341  0.        ],1727361501.6268065,[ -0.13453851 -18.05553865   2.41793438 -56.49818814]
[-0.18406424 -0.09428591  0.28846982  1.2192173 ],[-0.18500491 -0.10637777  0.30063297  1.24878305],[-0.18448191 -0.11072075  0.30164814  1.26885426],[ 0.00336523  0.00245193 -0.00114318  0.        ],1727361501.6283472,[ -1.01619117 -22.13230444   2.9233564  -69.78396443]
[-0.1818196  -0.09048056  0.29497668  1.2096261 ],[-0.18517941 -0.10506877  0.30054575  1.24267435],[-0.18431412 -0.11059357  0.30159099  1.26362078],[ 0.00335572  0.00254359 -0.00114302 -0.10466968],1727361501.6298704,[ -6.03098129 -27.0764751    1.38898157 -73.36473368]
