target,real_target,js,jv,time,action
[-0.31506345 -0.13085045  0.34231266  1.359297  ],[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35203285 -0.15341446  0.33964096  1.38000747],[-0.00054012  0.00018222 -0.00038067  0.00013819],0.006546735763549805,[-1000.          -593.41883018  -242.02329077  -472.23438446]
[-0.31568336 -0.13242161  0.3401067   1.3518558 ],[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35203285 -0.15341446  0.33964096  1.38000747],[-0.00099291  0.00017705 -0.00040165  0.00010074],0.056778669357299805,[-572.44492377 -411.54074702 -391.01529921 -466.16484351]
[-0.31652176 -0.13378096  0.33816114  1.3437561 ],[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35203285 -0.15341446  0.33964096  1.38000747],[-6.75409593e-04  3.06534051e-04 -4.73646922e-04  1.18436364e-05],0.10461783409118652,[-564.97470794 -411.4556789   409.81454972 -474.82343552]
[-0.31678554 -0.13355285  0.33640632  1.3337523 ],[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35220742 -0.15323989  0.33964096  1.38000747],[ 4.82723467e-05  2.70466960e-04 -3.99596268e-04 -7.67114011e-05],0.1593313217163086,[-575.77072769 -420.00916928  410.75225309 -493.15415595]
[-0.3166864  -0.13425726  0.33524087  1.3214409 ],[-0.35142206 -0.15472341  0.32637641  1.36659288],[-0.35238199 -0.15341446  0.33964122  1.38000747],[-0.00047585  0.00033763 -0.00044858  0.00022179],0.20782828330993652,[-582.58518199 -415.96967325  409.39438647 -515.46266906]
[-0.3163551  -0.13374825  0.3346696   1.3084314 ],[-0.35133484 -0.15481062  0.32637641  1.36659288],[-0.35255656 -0.15341432  0.33981566  1.38010334],[ 4.38996123e-04  4.07214561e-04 -4.26932843e-04  4.50479087e-05],0.2611238956451416,[-588.59815644 -422.72739829  408.34056914 -527.57394038]
[-0.31561956 -0.13284993  0.3348923   1.2930514 ],[-0.35133484 -0.15489791  0.3264637   1.36659288],[-0.35238199 -0.15341446  0.33981566  1.38010334],[ 0.00135595  0.00050796 -0.00054917 -0.00018322],0.3144214153289795,[-592.2302499  -425.9696709   403.96932663 -551.18622425]
[-0.3147046  -0.13128191  0.33435273  1.2763067 ],[-0.35133484 -0.15498519  0.32655099  1.36659288],[-0.35238199 -0.15341446  0.33981566  1.38010334],[ 0.0011415   0.00063449 -0.00062472 -0.00019185],0.3741731643676758,[-602.11687159 -431.56567502  407.77448618 -569.11045343]
[-0.31364518 -0.12928005  0.3333326   1.2573394 ],[-0.35124755 -0.15489791  0.32646377  1.36572015],[-0.35238199 -0.15341446  0.33981566  1.38010334],[ 2.84406196e-04  5.59934756e-04 -5.12939325e-04 -9.11800266e-05],0.41310834884643555,[-609.58168414 -436.17773013  410.85327795 -594.15365918]
[-0.31239593 -0.12749234  0.33232364  1.2389073 ],[-0.35116026 -0.15481062  0.32637656  1.36484742],[-0.35238199 -0.15341446  0.33981566  1.38000747],[-0.00076422  0.00060107 -0.0005005  -0.01068867],0.4615292549133301,[-618.67656659 -436.67690403  411.81432462 -598.90313473]
