target,real_target,js,jv,time,action
[-0.1670732   0.23668033  0.00526608  1.2639182 ],[-0.19442964  0.21502456  0.01413716  1.25314641],[-0.20420358  0.21502469  0.01954763  1.26112396],[-8.58436850e-04  3.47162814e-04 -5.24848356e-04  1.01739019e-06],0.004873991012573242,[-1000.          -642.56009048   423.38862861   418.8342827 ]
[-0.16805562  0.23601528  0.003634    1.261536  ],[-0.19442964  0.21502456  0.01413716  1.25314641],[-0.20420358  0.21502469  0.01954763  1.26112396],[-5.29050946e-04  3.82345457e-04 -5.57704846e-04  1.69213266e-05],0.057524919509887695,[-565.99747234 -416.98951129  422.90545436  383.53080918]
[-0.16903087  0.2348789   0.00215777  1.258977  ],[-0.19442964  0.21502456  0.01413716  1.25314641],[-0.20420358  0.21502469  0.01954763  1.26102808],[ 7.87500505e-05  3.59927912e-04 -5.34799369e-04 -3.48278435e-04],0.10517692565917969,[-561.22889124 -413.01789465  423.71406908 -418.2670464 ]
[-1.6965358e-01  2.3479223e-01  3.0569267e-04  1.2558599e+00],[-0.19442964  0.21502456  0.01413716  1.25314641],[-0.20420358  0.21502469  0.01954763  1.26102808],[-1.76650877e-04  2.35283171e-04 -5.12971282e-04 -6.82328886e-05],0.15582060813903809,[-563.40568228 -419.24613952  427.17622956 -424.40455363]
[-0.16989452  0.23385748 -0.00159862  1.2506899 ],[-0.19434242  0.21493734  0.01413716  1.25314641],[-0.20420358  0.21519913  0.0193732   1.26102808],[ 2.81163382e-03  3.91240991e-04 -1.03366593e-03  8.77787339e-05],0.20598411560058594,[-567.92994719 -411.98538507  428.38257879 -441.35890225]
[-0.16990435  0.23450549 -0.00340923  1.2452486 ],[-0.1942552   0.21485013  0.01413716  1.25314641],[-0.20402901  0.215199    0.0193732   1.26102808],[ 0.00529816  0.00015506 -0.00112767 -0.00055834],0.2576301097869873,[-567.85595674 -423.20571683  430.53908731 -445.9789414 ]
[-0.1698863   0.23538752 -0.00494054  1.2376057 ],[-0.19416792  0.21476284  0.01422437  1.25227374],[-0.20350543  0.21519926  0.01937293  1.26093221],[ 0.0062453   0.00077122 -0.00077331 -0.00068673],0.3087494373321533,[-560.50967734 -425.49297312  430.87247219 -464.49234096]
[-0.16986416  0.23641019 -0.00626678  1.2291914 ],[-0.19408064  0.21467555  0.01431159  1.25140107],[-0.20315629  0.215199    0.01954763  1.26083633],[ 0.00453354  0.00121737 -0.00098069 -0.00063357],0.3629343509674072,[-561.5535776  -427.36522789  432.24446707 -474.05102047]
[-0.16982596  0.23688819 -0.00722964  1.2206259 ],[-0.19408064  0.21467555  0.01431159  1.2505284 ],[-0.20315629  0.2153737   0.01937293  1.26093221],[ 0.00080697  0.00126504 -0.00108974  0.00064484],0.4180889129638672,[-567.22486344 -423.3391147   429.97901131 -480.78330119]
[-0.16966651  0.23741138 -0.00858854  1.2116156 ],[-0.19408064  0.21467555  0.01431159  1.24965572],[-0.20333086  0.21554827  0.01937293  1.26093221],[-0.00257161  0.00287871 -0.00069275  0.00031999],0.4582386016845703,[-573.33412018 -423.96039454  433.78300975 -487.7303898 ]
[-0.1695225   0.23768564 -0.00984788  1.1999918 ],[-0.19408064  0.21458833  0.01439881  1.24791044],[-0.20350543  0.21589728  0.0193732   1.26102808],[-3.45764232e-03  6.72376993e-03 -7.89960158e-05  6.42525974e-04],0.5084340572357178,[-574.69538431 -421.33866321  434.61723894 -512.55544197]
[-0.16898489  0.23742291 -0.01094275  1.1883655 ],[-0.19408064  0.21450111  0.01448603  1.24616516],[-0.20367987  0.21659529  0.0193732   1.26102808],[-0.00124911  0.01122808  0.0002088  -0.00023732],0.5584712028503418,[-584.15956662 -415.04784197  435.0063681  -517.71592375]
[-0.16864821  0.23684126 -0.01111725  1.1742427 ],[-0.19416792  0.2145884   0.01439881  1.24441975],[-0.20350543  0.21729357  0.01954763  1.26102808],[0.00267844 0.01566703 0.0003031  0.00026868],0.6182925701141357,[-576.72064473 -411.84752648  432.15970659 -542.2516387 ]
[-0.16824149  0.23584318 -0.01096511  1.158547  ],[-0.1942552   0.21467568  0.01431159  1.24267435],[-0.20298185  0.21834073  0.01954763  1.26102808],[ 8.37292580e-03  1.86184390e-02 -6.92900420e-05  5.28365049e-04],0.6585485935211182,[-571.94842485 -405.19829627  429.86100832 -561.1104291 ]
[-0.16762964  0.23482968 -0.00970999  1.1397632 ],[-0.1942552   0.21458833  0.01439895  1.2400564 ],[-0.2022837   0.21921331  0.0195479   1.26102808],[ 0.01329275  0.01776421 -0.00056295  0.00099017],0.7076499462127686,[-571.97511172 -404.26975292  423.88207327 -592.11917873]
[-0.1668431   0.23423482 -0.00732511  1.1177552 ],[-0.1942552   0.21450098  0.0144863   1.23743844],[-0.20141099  0.21991159  0.01954763  1.26112396],[ 0.0175246   0.01555025 -0.00066813  0.00018266],0.7557394504547119,[-571.54645331 -406.54367022  416.65479637 -626.41177037]
[-0.16649465  0.23397897 -0.004492    1.0907551 ],[-0.19434242  0.21450098  0.0144863   1.23394775],[-0.20036383  0.22095875  0.01919849  1.26083633],[ 0.01934687  0.01597372 -0.00087254 -0.00706612],0.8067808151245117,[-558.86116694 -405.18135775  410.05772035 -672.02785138]
[-1.6607817e-01  2.3352681e-01 -9.1772620e-04  1.0621500e+00],[-0.19442964  0.21450098  0.0144863   1.23045707],[-0.19966568  0.22183133  0.01902406  1.26016522],[ 0.01716355  0.01672635 -0.00076957 -0.01836711],0.8556432723999023,[-563.71077548 -403.7258993   403.88231033 -694.54546693]
[-0.16660303  0.2316739   0.00121184  1.0371486 ],[-0.19451693  0.21450091  0.0144863   1.22347575],[-0.19879296  0.22252935  0.0193732   1.25748075],[ 0.0162585   0.01605925 -0.00172256 -0.05914206],0.9057800769805908,[-539.97749216 -393.79808184  410.53399539 -666.38463739]
[-0.16713436  0.23001163  0.00185164  1.0129565 ],[-0.19460422  0.21450084  0.0144863   1.21649444],[-0.19809482  0.22305306  0.01902406  1.25335818],[ 0.01129767  0.01258464 -0.00208688 -0.1043499 ],0.9601926803588867,[-536.35282587 -393.80768415  412.93580702 -660.68755022]
[-0.16780345  0.2280012   0.00466121  0.9807563 ],[-0.19477872  0.21415177  0.01413729  1.2060225 ],[-0.19757124  0.2234022   0.01867492  1.24635939],[ 0.00510808  0.00853216 -0.00652395 -0.13619344],1.0063443183898926,[-530.94170809 -390.40394017  400.48181402 -709.21153556]
