target,real_target,js,jv,time,action
[-0.22910501  0.33672228  0.06747044  0.60096884],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.26825713  0.32410777  0.04502929  0.60764814],[-0.00026903  0.00029533 -0.00037925  0.00034454],0.009205341339111328,[-1000.          -503.2848489   -614.56863594   -17.262808  ]
[-0.22980407  0.3368509   0.06599171  0.6002054 ],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.26825713  0.32410777  0.04502929  0.60755227],[ 3.01196573e-04  3.67910525e-04 -3.93862717e-04  3.73325072e-05],0.07018661499023438,[-581.77523805 -413.51704105 -414.62756502 -408.34654733]
[-0.23100115  0.33613786  0.06424785  0.5977044 ],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.26825713  0.32410777  0.04502929  0.60755227],[-0.00068695  0.00050749 -0.00048109  0.00020658],0.11182618141174316,[-568.31633672 -407.7402269  -411.74785719 -422.43103091]
[-0.23175159  0.33605534  0.06262867  0.59281355],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.26860613  0.32445678  0.045204    0.60755227],[-0.00072921  0.00124369 -0.00064414  0.00014376],0.16006755828857422,[-578.24888999 -409.00243061 -409.73966524 -441.60544899]
[-0.23250459  0.33508146  0.06121775  0.5867033 ],[-0.25699975  0.32471851  0.04293525  0.60388392],[-0.2684317   0.32480592  0.045204    0.60755227],[ 0.00094917  0.0072791  -0.00106162  0.00012358],0.20794343948364258,[-565.7183849  -402.31637193 -409.96935209 -453.19578894]
[-0.23310289  0.3349338   0.05928767  0.5783501 ],[-0.25708702  0.3248058   0.04293525  0.60388392],[-0.26808256  0.32567837  0.045204    0.60764814],[ 0.00934699  0.01202478  0.00164802 -0.00057909],0.2630116939544678,[-560.68100533 -403.11841415 -405.81521825 -473.79260158]
[-0.23318419  0.33472067  0.05738883  0.56891805],[-0.25708702  0.32489301  0.04284803  0.60388392],[-0.26686083  0.32637652  0.045204    0.60755227],[ 2.02945478e-02  1.26875013e-02 -7.08529847e-04  4.10344986e-05],0.3084697723388672,[-548.83013433 -402.86196966 -404.05018765 -484.67055043]
[-0.23358375  0.33548087  0.05457178  0.5573534 ],[-0.25708702  0.32498023  0.04276081  0.60388392],[-0.26563911  0.32672552  0.04520426  0.60764814],[0.02567086 0.00730819 0.00010572 0.00065126],0.36200571060180664,[-535.94763312 -411.22899356 -397.29816235 -506.77099831]
[-0.2338629   0.3342122   0.05219737  0.5450146 ],[-0.25708702  0.32498023  0.04276081  0.60301125],[-0.26441738  0.3270748   0.045204    0.60764814],[ 2.06289630e-02  6.54249214e-03  1.21012584e-03 -2.55797870e-05],0.4085514545440674,[-530.25017574 -397.40398665 -396.82251182 -517.68822329]
[-0.2347407   0.3333107   0.05017207  0.5309829 ],[-0.25708702  0.32498023  0.04276081  0.60213858],[-0.26371923  0.3272491   0.0453787   0.60755227],[ 0.01193621  0.00702828  0.00191511 -0.00033047],0.4603841304779053,[-521.24415353 -399.58936846 -395.36856363 -535.83554902]
